Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+08 (cm-3) 
165.0 to 295.0 Angstroms
Number of lines:  4124
Minimum intensity =    2.4893286e-06
Units are:  erg cm-2 sr-1 s-1
Calculated: 13/May/22 14:39:16

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
222.5730     8.28e-03 Ne IV         5.35   2s2.2p3 2P1/2 - 2s2.2p2(1D).3s 2D3/2
222.5740     4.25e-03 Cr IX         5.90   3s2.3p4 1D2 - 3s2.3p3(4S).3d 3D2
222.5760     2.69e-03 Ne IV         5.35   2s2.2p3 2P3/2 - 2s2.2p2(1D).3s 2D3/2
222.5790     1.46e-02 Ne IV         5.35   2s2.2p3 2P3/2 - 2s2.2p2(1D).3s 2D5/2
222.6730     2.12e-04 Ca X          5.90   4p 2P1/2 - 6s 2S1/2
222.7580     2.44e-02 O IV          5.35   2s 2p2 2D5/2 - 2s 2p 3d 2D5/2
222.7580     1.28e-04 Fe XII        6.05   3s 3p3 3d 4D7/2 - 3s2 3p2 4s 4P5/2
222.7650     2.01e-03 O IV          5.35   2s 2p2 2D3/2 - 2s 2p 3d 2D5/2
222.7750     1.74e-03 O IV          5.35   2s 2p2 2D5/2 - 2s 2p 3d 2D3/2
222.7820     1.60e-02 O IV          5.35   2s 2p2 2D3/2 - 2s 2p 3d 2D3/2
222.7840     1.35e-04 S VIII        5.90   2s2.2p4(3P).3p 2D5/2 - 2s.2p5(3P).3p 2D5/2
222.7850     3.62e-02 C IV          5.10   1s2.2s 2S1/2 - 1s2.5p 2P3/2
222.7890     1.81e-02 C IV          5.10   1s2.2s 2S1/2 - 1s2.5p 2P1/2
222.8810     5.02e-05 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 3F4
222.8910     4.47e-06 Al VI         5.70   2p4 3P1 - 2s.2p5 1P1
222.8930     4.02e-06 Ca IX         5.80   3p 3d 3F3 - 3p 4p 3P2
222.9640     2.47e-02 Fe XII        6.05   3s2 3p3 4S3/2 - 3s2 3p2 3d 4D3/2
223.0000     2.14e-02 Fe XII        6.05   3s2 3p3 2D5/2 - 3s2 3p2 3d 2G7/2
223.0400     1.86e-03 Fe IX         5.90   3s 3p6 3d 1D2 - 3s2 3p5 4d 1P1
223.0580     2.90e-04 Fe XIII       6.10   3s 3p3 3P1 - 3s 3p2 3d 3F2
223.1300     4.54e-06 Ni XVI        6.25   3s2.3p 2P1/2 - 3s.3p2 2P1/2
223.1350     7.31e-06 Cl XII        6.15   2s2 2p2 3P1 - 2s 2p3 3P1
223.2080     6.05e-06 O V           5.45   2p2 1S0 - 2s 4p 3P1
223.2260     3.86e-06 Fe XIV        6.15   3p3 4S3/2 - 3p2.3d 2D3/2
223.2280     4.92e-02 Ne IV         5.30   2s2.2p3 2D5/2 - 2s2.2p2(3P).3s 2P3/2
223.2320     7.01e-04 Fe XIV        6.15   3s.3p2 2P3/2 - 3s.3p(1P).3d 2D5/2
223.2500     3.79e-03 Ne IV         5.30   2s2.2p3 2D3/2 - 2s2.2p2(3P).3s 2P3/2
223.2510     1.48e-02 S V           5.25   3s2 1S0 - 3s 5p 1P1
223.2560     7.09e-05 Fe XIV        6.15   3s.3p2 4P5/2 - 3s.3p(3P).3d 4P5/2
223.2620     2.46e-02 S IX          5.95   2s2.2p4 3P1 - 2s.2p5 3P0
223.3800     1.58e-05 Fe XIII       6.10   3s 3p3 3P2 - 3s 3p2 3d 3F2
223.4360     9.34e-06 Al VI         5.70   2p4 3P0 - 2s.2p5 1P1
223.4880     1.47e-02 P VII         5.80   2s2.2p5 2P1/2 - 2s.2p6 2S1/2
223.5660     5.55e-02 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 3F3
223.6030     2.86e-02 Ne IV         5.30   2s2.2p3 2D3/2 - 2s2.2p2(3P).3s 2P1/2
223.6240     4.35e-04 Ca X          5.90   4p 2P3/2 - 6s 2S1/2
223.6420     1.81e-04 Fe XIV        6.15   3s.3p2 2P3/2 - 3s.3p(1P).3d 2P3/2
223.6700     2.37e-02 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 3P1
223.7070     3.67e-06 Fe VIII       5.75   3s2 3p5 3d2 2F5/2 - 3s2 3p5 3d 4s 4D1/2
223.7310     1.96e-01 O IV          5.35   2s 2p2 2D5/2 - 2s 2p 4s 2P3/2
223.7380     2.16e-02 O IV          5.35   2s 2p2 2D3/2 - 2s 2p 4s 2P3/2
223.7430     5.90e-01 Si IX         5.95   2s2 2p2 3P0 - 2s 2p3 3S1
223.7780     6.01e-03 Fe XIII       6.10   3s2 3p2 1D2 - 3s2 3p 3d 3P1
223.7880     1.85e-04 Na IX         5.95   3p 2P1/2 - 4d 2D3/2
223.8410     1.04e-01 O IV          5.35   2s 2p2 2D3/2 - 2s 2p 4s 2P1/2
223.8700     1.05e-01 Cr IX         5.90   3s2.3p4 3P1 - 3s2.3p3(2D).3d 3P2
223.9390     5.27e-05 Fe XI         6.00   3s2 3p4 3P1 - 3s2 3p3 3d 1G4
223.9940     3.34e-04 Na IX         5.95   3p 2P3/2 - 4d 2D5/2
224.0570     7.79e-06 Ni XV         6.20   3s2 3p2 1D2 - 3s 3p3 1P1
224.1020     2.54e-06 Fe VIII       5.75   3s2 3p5 3d2 2F5/2 - 3s2 3p5 3d 4s 4D3/2
224.1120     6.41e-05 S VII         5.85   2s2 2p5 3p 1S0 - 2s2 2p5 5s 1P1
224.1700     3.70e-05 Na IX         5.95   3p 2P3/2 - 4d 2D3/2
224.2490     4.44e-04 Ar XII        6.10   2s2.2p3 4S3/2 - 2s.2p4 4P5/2
224.3050     7.30e+00 Fe VIII       5.75   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 2F7/2
224.3150     3.81e-06 S VII         5.85   2s2 2p5 3p 3D2 - 2s2 2p5 4d 1P1
224.3550     4.35e-03 Fe XIV        6.15   3s.3p2 2D3/2 - 3s.3p(3P).3d 2F5/2
224.3860     3.00e-03 Fe XII        6.05   3s2 3p3 2P1/2 - 3s2 3p2 3d 4P1/2
224.4100     1.19e-03 Fe XII        6.05   3s2 3p3 2P3/2 - 3s2 3p2 3d 2D3/2
224.4470     1.80e-02 Fe VIII       5.75   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 2P3/2
224.4820     1.90e-03 S VII         5.85   2s2 2p5 3p 3S1 - 2s2 2p5 4d 3P2
224.5420     4.18e-06 S V           5.25   3s2 1S0 - 3s 5p 3P1
224.5480     2.65e-05 Mg IX         5.95   2p 3p 1D2 - 2p 4d 1D2
224.5780     2.91e-05 Fe XII        6.05   3s 3p3 3d 4D5/2 - 3s2 3p2 4s 4P5/2
224.6290     6.16e-03 N IV          5.25   2s 2p 1P1 - 2s 6d 1D2
224.7260     7.35e-01 S IX          5.95   2s2.2p4 3P2 - 2s.2p5 3P2
224.7540     1.60e-04 Fe XV         6.20   3s 3p 3P0 - 3s 3d 3D1
224.7540     2.82e-06 Na VII        5.80   2s2 3p 2P3/2 - 2s 2p 4p 2D5/2
224.7720     5.76e-06 P VI          5.75   2s2 2p5 3p 3S1 - 2s2 2p5 5d 3P1
224.9070     1.02e-02 Ne III        5.15   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3S1
224.9570     5.12e-04 Cr IX         5.90   3s2.3p4 1D2 - 3s2.3p3(4S).3d 3D3
225.0220     4.37e-03 Ne III        5.15   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3P1
225.0240     1.76e+00 Si IX         5.95   2s2 2p2 3P1 - 2s 2p3 3S1
225.0360     2.46e-02 Ne III        5.15   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3P2
225.0630     7.49e-04 Cl VI         5.45   3s2 1S0 - 3s 4p 1P1
225.0920     3.70e-06 Fe XIV        6.15   3s.3p2 2P3/2 - 3s.3p(1P).3d 2D3/2
225.1080     9.99e-03 N IV          5.25   2s 2p 3P0 - 2s 4d 3D1
225.1370     1.93e-02 N IV          5.25   2s 2p 3P1 - 2s 4d 3D2
225.1400     7.49e-03 N IV          5.25   2s 2p 3P1 - 2s 4d 3D1
225.1610     2.01e+00 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 2D5/2
225.2090     5.36e-02 N IV          5.25   2s 2p 3P2 - 2s 4d 3D3
225.2100     6.44e-03 N IV          5.25   2s 2p 3P2 - 2s 4d 3D2
225.2130     4.98e-04 N IV          5.25   2s 2p 3P2 - 2s 4d 3D1
225.2200     8.75e-02 S IX          5.95   2s2.2p4 3P1 - 2s.2p5 3P1
225.2330     5.60e-03 Ne III        5.15   2s2.2p4 3P1 - 2s2.2p3(2D).3d 3S1
225.2380     8.33e-03 Fe VII        5.60   3p6 3d2 1G4 - 3p5 3d3(2F) 3G4
225.2960     1.77e-01 O IV          5.35   2s 2p2 2D5/2 - 2s 2p 3d 2F7/2
225.2980     1.05e-05 K IX          5.85   4s 2S1/2 - 6p 2P3/2
225.2990     9.18e-03 O IV          5.35   2s 2p2 2D5/2 - 2s 2p 3d 2F5/2
225.3020     1.64e-03 S VII         5.85   2s2 2p5 3p 3S1 - 2s2 2p5 4d 3P1
225.3060     1.20e-01 O IV          5.35   2s 2p2 2D3/2 - 2s 2p 3d 2F5/2
225.3270     8.17e-06 Fe XIV        6.15   3p3 4S3/2 - 3p2.3d 2D5/2
225.3380     6.34e-03 Ne III        5.15   2s2.2p4 3P1 - 2s2.2p3(2D).3d 3P0
225.3480     5.44e-03 Ne III        5.15   2s2.2p4 3P1 - 2s2.2p3(2D).3d 3P1
225.3620     7.81e-03 Ne III        5.15   2s2.2p4 3P1 - 2s2.2p3(2D).3d 3P2
225.3740     1.74e-03 Ne III        5.15   2s2.2p4 3P0 - 2s2.2p3(2D).3d 3S1
225.3750     3.54e+00 Fe VIII       5.75   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 2P3/2
225.4120     2.14e-02 Fe VII        5.60   3p6 3d2 1G4 - 3p5 3d3(2F) 3G5
225.4710     5.27e-06 K IX          5.85   4s 2S1/2 - 6p 2P1/2
225.4810     8.52e-04 Fe XIV        6.15   3s.3p2 2D5/2 - 3s.3p(3P).3d 2F5/2
225.4890     6.13e-03 Ne III        5.15   2s2.2p4 3P0 - 2s2.2p3(2D).3d 3P1
225.5060     7.68e-04 Fe VII        5.60   3p6 3d2 3F2 - 3p6 3d 4p 1P1
225.5160     3.69e-02 Ne V          5.55   2s 2p3 3P2 - 2s2 2p 3p 3P2
225.5170     1.30e-02 Ne V          5.55   2s 2p3 3P1 - 2s2 2p 3p 3P2
225.5640     2.51e-06 K VIII        5.75   3p 3d 3F3 - 3s 5d 3D2
225.6720     6.97e-04 Fe XII        6.05   3s2 3p3 4S3/2 - 3s2 3p2 3d 4F9/2
225.7410     7.69e-03 Ne V          5.55   2s 2p3 3P2 - 2s2 2p 3p 3P1
225.7420     9.44e-03 Ne V          5.55   2s 2p3 3P1 - 2s2 2p 3p 3P1
225.7440     4.78e-05 Fe XIV        6.15   3s.3p2 2P3/2 - 3s.3p(1P).3d 2P1/2
225.7580     1.11e-02 Ne V          5.55   2s 2p3 3P0 - 2s2 2p 3p 3P1
225.7690     2.92e-06 O IV          5.30   2s 2p2 4P1/2 - 2s 2p 3d 2P1/2
225.7730     6.95e-04 S VII         5.85   2s2 2p5 3p 3S1 - 2s2 2p5 4d 3P0
225.9050     8.52e-03 Ne V          5.55   2s 2p3 3P1 - 2s2 2p 3p 3P0
226.0140     2.77e-06 Ca IX         5.80   3p 3d 1D2 - 3p 4p 3P2
226.0300     1.73e-03 Fe XIV        6.15   3s.3p2 2S1/2 - 3s.3p(3P).3d 2P3/2
226.1880     9.25e-06 Ne VII        5.75   2s 3p 1P1 - 2p 4f 1D2
226.1930     3.25e-06 O IV          5.30   2s 2p2 2D5/2 - 2s 2p 4s 4P3/2
226.2440     1.59e-05 Ne III        5.15   2s2.2p4 3P2 - 2s2.2p3(2D).3d 1F3
226.2750     9.20e-05 Ne VII        5.75   2p 3s 1P1 - 2p 5p 1D2
226.4780     4.16e-06 K VIII        5.75   3p 3d 3F4 - 3s 5d 3D3
226.5790     1.13e-01 S IX          5.95   2s2.2p4 3P0 - 2s.2p5 3P1
226.6970     1.21e-05 S VII         5.85   2s2 2p5 3p 3D3 - 2s2 2p5 4d 1F3
226.8400     6.49e-01 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 2F7/2
226.9340     5.04e-03 Ne V          5.55   2s 2p3 3S1 - 2s 2p2 3s 3P2
226.9980     1.16e+00 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 4P5/2
227.0000     2.98e+00 Si IX         5.95   2s2 2p2 3P2 - 2s 2p3 3S1
227.0260     1.82e-03 N IV          5.25   2s 2p 1P1 - 2s 6s 1S0
227.0940     5.24e-06 P IX          5.95   2s2.2p3 2P1/2 - 2s.2p4 2S1/2
227.1830     2.55e-03 S VI          5.70   3p 2P1/2 - 5d 2D3/2
227.1920     7.21e-06 Fe VIII       5.75   3s2 3p5 3d2 2F7/2 - 3s2 3p5 3d 4s 4D7/2
227.1937     1.09e-02 C V           5.90   1s.2s 3S1 - 1s.3p 3P2
227.2050     2.88e-03 Ne V          5.55   2s 2p3 3S1 - 2s 2p2 3s 3P1
227.2080     2.30e-04 Fe XV         6.20   3s 3p 3P1 - 3s 3d 3D2
227.2133     9.35e-03 C V           5.90   1s.2s 3S1 - 1s.3p 3P0
227.2144     4.36e-03 C V           5.90   1s.2s 3S1 - 1s.3p 3P1
227.2730     2.80e-05 Ne III        5.15   2s2.2p4 3P2 - 2s2.2p3(2D).3d 1D2
227.2840     8.71e-04 Ne V          5.55   2s 2p3 3S1 - 2s 2p2 3s 3P0
227.3270     1.92e+00 Fe VIII       5.75   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 2P1/2
227.3330     2.90e-05 Ar IX         5.95   2s2 2p5 3p 1S0 - 2s2 2p5 4s 3P1
227.3500     1.26e-04 S VII         5.85   2s2 2p5 3p 3D2 - 2s2 2p5 4d 1F3
227.3610     1.22e-01 Si IX         5.95   2s2 2p2 1D2 - 2s 2p3 1P1
227.3700     1.42e-03 Fe VII        5.60   3p6 3d2 3F2 - 3p6 3d 4p 1F3
227.3730     1.14e-01 O V           5.45   2p2 3P1 - 2p 3s 3P2
227.4060     5.05e-03 Fe XII        6.05   3s2 3p3 2P1/2 - 3s 3p4 2P1/2
227.4700     2.44e-02 O V           5.45   2p2 3P0 - 2p 3s 3P1
227.4900     1.10e-03 S XII         6.15   2s2 2p 2P1/2 - 2s 2p2 2S1/2
227.5120     3.40e-01 O V           5.45   2p2 3P2 - 2p 3s 3P2
227.5510     1.82e-02 O V           5.45   2p2 3P1 - 2p 3s 3P1
227.6050     5.68e-06 Ne III        5.15   2s2.2p4 3P1 - 2s2.2p3(2D).3d 1D2
227.6280     7.32e-06 P IX          5.95   2s2.2p3 2P3/2 - 2s.2p4 2S1/2
227.6350     8.34e-02 O V           5.45   2p2 3P1 - 2p 3s 3P0
227.6600     3.83e-03 Fe XII        6.05   3s2 3p3 2P3/2 - 3s2 3p2 3d 4P1/2
227.6640     8.15e-05 S VII         5.85   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3D2
227.6770     5.84e-05 Ar IX         5.95   2s2 2p5 3d 1P1 - 2s2 2p5 4f 1D2
227.6900     3.04e-02 O V           5.45   2p2 3P2 - 2p 3s 3P1
227.7320     1.12e-04 Fe XV         6.20   3s 3p 3P1 - 3s 3d 3D1
227.7900     4.63e-03 Ne III        5.15   2s2.2p4 3P2 - 2s2.2p3(2D).3d 1P1
227.8290     2.66e-06 Cl XII        6.15   2s2 2p2 3P2 - 2s 2p3 3P2
227.8310     4.63e-03 S VI          5.70   3p 2P3/2 - 5d 2D5/2
227.8370     5.21e-04 S VI          5.70   3p 2P3/2 - 5d 2D3/2
227.9100     6.52e-06 Cl XII        6.15   2s2 2p2 3P2 - 2s 2p3 3P1
227.9150     2.26e-03 Fe VII        5.60   3p6 3d2 3F3 - 3p6 3d 4p 1F3
227.9300     3.32e-06 Ne VII        5.75   2s 3p 3P1 - 2p 4f 3D2
228.0240     2.68e-06 Al IX         5.95   2s 2p2 4P3/2 - 2p3 2P3/2
228.0920     2.28e-04 S X           6.00   2s2.2p3 2D3/2 - 2s.2p4 2D5/2
228.0950     3.14e-05 Ne IV         5.30   2s2.2p3 2D5/2 - 2s2.2p2(3P).3s 4P5/2
228.1250     2.29e-04 Ne III        5.15   2s2.2p4 3P1 - 2s2.2p3(2D).3d 1P1
228.1600     1.38e-02 Fe XIII       6.10   3s2 3p2 1D2 - 3s2 3p 3d 3P2
228.1660     1.37e-03 S X           6.00   2s2.2p3 2D3/2 - 2s.2p4 2D3/2
228.1960     3.23e-06 Ca IX         5.80   3p2 1D2 - 3s 4s 1S0
228.2230     4.82e-01 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 4P3/2
228.2620     6.39e-02 Ne V          5.55   2s 2p3 3P2 - 2s2 2p 3p 3S1
228.2630     3.62e-02 Ne V          5.55   2s 2p3 3P1 - 2s2 2p 3p 3S1
228.2660     5.63e-04 Fe XIII       6.10   3s2 3p2 3P0 - 3s 3p3 1P1
228.2690     6.45e-04 Ne III        5.15   2s2.2p4 3P0 - 2s2.2p3(2D).3d 1P1
228.2800     1.16e-02 Ne V          5.55   2s 2p3 3P0 - 2s2 2p 3p 3S1
228.3710     6.25e-06 Ne VII        5.75   2s 3p 3P2 - 2p 4f 3D3
228.3850     5.42e-05 Si IX         5.95   2s2 2p2 3P1 - 2s 2p3 1D2
228.3960     4.54e-05 Ne IV         5.30   2s2.2p3 2D5/2 - 2s2.2p2(3P).3s 4P3/2
228.4190     1.73e-05 Ne IV         5.30   2s2.2p3 2D3/2 - 2s2.2p2(3P).3s 4P3/2
228.4490     1.68e-05 S VII         5.85   2s2 2p5 3p 3P2 - 2s2 2p5 4d 1P1
228.4680     2.54e-05 Fe XIII       6.10   3s2 3p2 3P1 - 3s2 3p 3d 3F4
228.5041     1.35e-05 C V           5.95   2s.2p 1P1 - 2p.3p 1D2
228.5410     1.51e-02 Fe VII        5.60   3p6 3d2 3F2 - 3p6 3d 4p 3P2
228.5490     5.79e-03 Fe XI         6.00   3s2 3p4 3P1 - 3s2 3p3 3d 3G4
228.5820     1.38e-02 Fe VII        5.60   3p6 3d2 3F4 - 3p6 3d 4p 1F3
228.5880     2.12e-05 S VIII        5.90   2s2.2p4(3P).3p 2P3/2 - 2s.2p5(3P).3p 2D5/2
228.6150     4.13e-05 Cr XIII       6.10   3p2 1D2 - 3p 3d 1F3
228.6190     1.71e-05 Ne IV         5.30   2s2.2p3 2D3/2 - 2s2.2p2(3P).3s 4P1/2
228.6930     8.19e-03 S X           6.00   2s2.2p3 2D5/2 - 2s.2p4 2D5/2
228.7670     9.74e-05 S X           6.00   2s2.2p3 2D5/2 - 2s.2p4 2D3/2
228.8320     2.29e-01 S IX          5.95   2s2.2p4 3P1 - 2s.2p5 3P2
228.8540     2.48e-04 Ne III        5.15   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3D1
228.8580     1.03e-02 Fe VII        5.60   3p6 3d2 3F2 - 3p6 3d 4p 3P1
228.8780     4.25e-03 Ne III        5.15   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3D2
228.8910     4.67e-05 Fe XII        6.05   3s 3p3 3d 4D5/2 - 3s2 3p2 4s 4P3/2
228.9140     2.75e-02 Ne III        5.15   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3D3
229.0220     1.95e-05 Ne VII        5.75   2p 3s 1P1 - 2p 5p 3D1
229.0370     2.02e-04 Ne III        5.10   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3G3
229.0910     2.01e-05 Ar IX         5.95   2s2 2p5 3d 1P1 - 2s2 2p5 4f 3D2
229.0920     1.52e-01 Fe VII        5.60   3p6 3d2 3F3 - 3p6 3d 4p 3P2
229.1910     4.51e-03 Ne III        5.15   2s2.2p4 3P1 - 2s2.2p3(2D).3d 3D1
229.2150     1.50e-02 Ne III        5.15   2s2.2p4 3P1 - 2s2.2p3(2D).3d 3D2
229.2230     1.76e-03 Fe XII        6.05   3s2 3p3 2P3/2 - 3s2 3p2 3d 4P3/2
229.2770     9.81e-06 K VIII        5.75   3p 3d 1D2 - 3s 5d 1D2
229.3310     4.36e-05 S VIII        5.90   2s2.2p4(3P).3p 4S3/2 - 2s.2p5(3P).3p 2D5/2
229.3370     6.57e-03 Ne III        5.15   2s2.2p4 3P0 - 2s2.2p3(2D).3d 3D1
229.4300     2.07e-02 Ar VIII       5.75   3p 2P1/2 - 4s 2S1/2
229.5400     2.43e-05 S VII         5.85   2s2 2p5 3p 3D1 - 2s2 2p5 4d 3D2
229.5850     6.46e-04 Ne III        5.10   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3F3
229.6060     7.68e-05 Ne III        5.10   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3F2
229.6610     2.02e-03 Si VIII       5.90   2s2.2p3 2D3/2 - 2s.2p4 2S1/2
229.6740     1.58e-02 Fe X          5.95   3s2 3p5 2P1/2 - 3s2 3p4 3d 2G7/2
229.6790     4.88e-04 S VII         5.85   2s2 2p5 3p 3D1 - 2s2 2p5 4d 3F2
229.7010     3.14e-05 S VII         5.85   2s2 2p5 3d 3P1 - 2s2 2p5 5f 3F2
229.7520     2.75e-06 Fe XV         6.20   3p2 1D2 - 3p 3d 3D3
229.8070     2.15e-04 Ne VII        5.75   2s 3s 1S0 - 2p 4s 1P1
229.8200     1.04e-05 P V           5.15   3s 2S1/2 - 6p 2P3/2
229.8290     3.81e-01 Fe VII        5.60   3p6 3d2 1G4 - 3p5 3d3(2G) 1H5
229.8590     5.21e-06 P V           5.15   3s 2S1/2 - 6p 2P1/2
229.8700     2.78e-05 S VII         5.85   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3D1
229.8700     1.64e-03 Na III        5.15   2s2 2p5 2P3/2 - 2s2 2p4 3s 2S1/2
229.8960     2.43e-03 O IV          5.30   2s 2p2 2P1/2 - 2p2 3p 2D3/2
229.9460     2.31e-04 Ne III        5.10   2s2.2p4 3P1 - 2s2.2p3(2D).3d 3F2
230.0030     3.84e-06 S VIII        5.90   2s2.2p4(3P).3p 4P5/2 - 2s2.2p4(3P).4s 2P3/2
230.0250     4.74e-04 O IV          5.30   2s 2p2 2P3/2 - 2p2 3p 2D3/2
230.0400     4.46e-03 O IV          5.30   2s 2p2 2P3/2 - 2p2 3p 2D5/2
230.1990     9.70e-05 S VII         5.85   2s2 2p5 3p 1P1 - 2s2 2p5 4d 1P1
230.2370     5.35e-06 S VIII        5.90   2s2.2p4(3P).3p 4P3/2 - 2s2.2p4(3P).4s 2P3/2
230.3300     2.53e-05 Ne III        5.15   2s2.2p4 1D2 - 2s2.2p3(2P).3d 3D2
230.3300     1.54e-02 Ne III        5.15   2s2.2p4 1D2 - 2s2.2p3(2P).3d 1F3
230.3300     1.02e-03 Ne III        5.15   2s2.2p4 1D2 - 2s2.2p3(2P).3d 3D3
230.3600     9.46e-05 S VIII        5.90   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(3P).4d 2D5/2
230.4210     1.08e-03 Si IX         5.95   2s2 2p2 3P2 - 2s 2p3 1D2
230.5110     6.73e+00 Fe IX         5.85   3s2 3p6 1S0 - 3s2 3p5 3d 3F2
230.5950     8.66e-04 Na III        5.15   2s2 2p5 2P1/2 - 2s2 2p4 3s 2S1/2
230.6450     2.53e-05 S VIII        5.90   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(3P).4d 2P3/2
230.6560     6.53e-04 K VIII        5.70   3s 3d 3D1 - 3s 4f 3F2
230.6790     2.28e-02 O IV          5.35   2s 2p2 2S1/2 - 2s 2p 4d 2P1/2
230.6870     2.26e-01 Ne V          5.55   2s 2p3 3P2 - 2s2 2p 3p 3D3
230.6940     9.13e-04 K VIII        5.70   3s 3d 3D2 - 3s 4f 3F3
230.6980     1.21e-04 K VIII        5.70   3s 3d 3D2 - 3s 4f 3F2
230.7240     3.24e-04 Ca IX         5.80   3p2 1S0 - 3s 4p 1P1
230.7500     1.67e-03 K VIII        5.70   3s 3d 3D3 - 3s 4f 3F4
230.7550     1.02e-04 Ne III        5.15   2s2.2p4 1D2 - 2s2.2p3(2P).3d 1P1
230.7580     4.54e-02 O IV          5.35   2s 2p2 2S1/2 - 2s 2p 4d 2P3/2
230.7640     1.14e-04 K VIII        5.70   3s 3d 3D3 - 3s 4f 3F3
230.7680     9.33e-03 Fe XII        6.05   3s2 3p3 2P3/2 - 3s 3p4 2P1/2
230.7680     3.45e-06 K VIII        5.70   3s 3d 3D3 - 3s 4f 3F2
230.8670     4.17e-02 Ar VIII       5.75   3p 2P3/2 - 4s 2S1/2
231.0220     9.39e-06 S VII         5.85   2s2 2p5 3d 3P2 - 2s2 2p5 5f 3F2
231.0310     7.95e-03 O IV          5.30   2s 2p2 4P1/2 - 2s 2p 3d 4P1/2
231.0390     3.54e-06 Ne VII        5.75   2s 3s 1S0 - 2p 4s 3P1
231.0430     1.19e-01 Fe VII        5.60   3p6 3d2 3F3 - 3p6 3d 4p 3F4
231.0700     4.02e-02 O IV          5.30   2s 2p2 4P1/2 - 2s 2p 3d 4P3/2
231.0730     2.14e-01 O V           5.45   2p2 1D2 - 2p 3s 1P1
231.0950     5.59e-05 S VII         5.85   2s2 2p5 3d 3P2 - 2s2 2p5 5f 3F3
231.0970     8.04e+00 Fe VIII       5.75   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 2F7/2
231.1010     4.53e-02 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3d 4P1/2
231.1020     3.39e-02 Ne V          5.55   2s 2p3 3P2 - 2s2 2p 3p 3D2
231.1030     1.01e-01 Ne V          5.55   2s 2p3 3P1 - 2s2 2p 3p 3D2
231.1400     1.66e-02 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3d 4P3/2
231.2000     7.03e-04 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3d 2D5/2
231.2390     4.88e-02 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3d 4P3/2
231.2460     4.52e-04 S VII         5.85   2s2 2p5 3p 3D3 - 2s2 2p5 4d 3D3
231.2990     5.07e-03 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3d 2D5/2
231.3420     1.93e-03 Ne V          5.55   2s 2p3 3P2 - 2s2 2p 3p 3D1
