Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+09 (cm-3) 
170.1 to 290.0 Angstroms
Number of lines:  2908
Minimum intensity =        192187.02
Units are:  photons cm-2 sr-1 s-1
Calculated: 04/Nov/21 16:07:40

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   2.81838e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
227.8310     5.31e+07 S VI           5.7   3p 2P3/2 - 5d 2D5/2
227.8370     5.97e+06 S VI           5.7   3p 2P3/2 - 5d 2D3/2
227.9150     3.38e+07 Fe VII         5.6   3p6 3d2 3F3 - 3p6 3d 4p 1F3
228.0920     5.88e+06 S X            6.0   2s2.2p3 2D3/2 - 2s.2p4 2D5/2
228.0950     3.47e+05 Ne IV          5.3   2s2.2p3 2D5/2 - 2s2.2p2(3P).3s 4P5/2
228.1250     2.92e+06 Ne III         5.2   2s2.2p4 3P1 - 2s2.2p3(2D).3d 1P1
228.1600     3.13e+08 Fe XIII        6.1   3s2 3p2 1D2 - 3s2 3p 3d 3P2
228.1660     5.88e+07 S X            6.0   2s2.2p3 2D3/2 - 2s.2p4 2D3/2
228.2230     6.81e+09 Fe X           5.9   3s2 3p5 2P3/2 - 3s2 3p4 3d 4P3/2
228.2620     7.65e+08 Ne V           5.6   2s 2p3 3P2 - 2s2 2p 3p 3S1
228.2630     4.33e+08 Ne V           5.6   2s 2p3 3P1 - 2s2 2p 3p 3S1
228.2660     7.43e+06 Fe XIII        6.1   3s2 3p2 3P0 - 3s 3p3 1P1
228.2690     8.23e+06 Ne III         5.2   2s2.2p4 3P0 - 2s2.2p3(2D).3d 1P1
228.2800     1.39e+08 Ne V           5.6   2s 2p3 3P0 - 2s2 2p 3p 3S1
228.3850     1.13e+06 Si IX          5.9   2s2 2p2 3P1 - 2s 2p3 1D2
228.3960     4.97e+05 Ne IV          5.3   2s2.2p3 2D5/2 - 2s2.2p2(3P).3s 4P3/2
228.4490     1.93e+05 S VII          5.8   2s2 2p5 3p 3P2 - 2s2 2p5 4d 1P1
228.4680     4.10e+05 Fe XIII        6.1   3s2 3p2 3P1 - 3s2 3p 3d 3F4
228.5410     1.85e+08 Fe VII         5.6   3p6 3d2 3F2 - 3p6 3d 4p 3P2
228.5490     3.69e+07 Fe XI          6.0   3s2 3p4 3P1 - 3s2 3p3 3d 3G4
228.5820     2.07e+08 Fe VII         5.6   3p6 3d2 3F4 - 3p6 3d 4p 1F3
228.5880     2.39e+05 S VIII         5.9   2s2.2p4(3P).3p 2P3/2 - 2s.2p5(3P).3p 2D5/2
228.6150     4.80e+05 Cr XIII        6.1   3p2 1D2 - 3p 3d 1F3
228.6930     2.12e+08 S X            6.0   2s2.2p3 2D5/2 - 2s.2p4 2D5/2
228.7670     4.18e+06 S X            6.0   2s2.2p3 2D5/2 - 2s.2p4 2D3/2
228.8320     2.47e+09 S IX           5.9   2s2.2p4 3P1 - 2s.2p5 3P2
228.8540     2.84e+06 Ne III         5.1   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3D1
228.8580     1.24e+08 Fe VII         5.6   3p6 3d2 3F2 - 3p6 3d 4p 3P1
228.8780     4.85e+07 Ne III         5.1   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3D2
228.8910     4.59e+05 Fe XII         6.1   3s 3p3 3d 4D5/2 - 3s2 3p2 4s 4P3/2
228.9140     3.13e+08 Ne III         5.2   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3D3
229.0220     2.34e+05 Ne VII         5.8   2p 3s 1P1 - 2p 5p 3D1
229.0370     2.40e+06 Ne III         5.1   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3G3
229.0910     2.32e+05 Ar IX          5.9   2s2 2p5 3d 1P1 - 2s2 2p5 4f 3D2
229.0920     1.86e+09 Fe VII         5.6   3p6 3d2 3F3 - 3p6 3d 4p 3P2
229.1910     5.19e+07 Ne III         5.1   2s2.2p4 3P1 - 2s2.2p3(2D).3d 3D1
229.2150     1.72e+08 Ne III         5.1   2s2.2p4 3P1 - 2s2.2p3(2D).3d 3D2
229.2230     1.63e+07 Fe XII         6.1   3s2 3p3 2P3/2 - 3s2 3p2 3d 4P3/2
229.3310     4.93e+05 S VIII         5.9   2s2.2p4(3P).3p 4S3/2 - 2s.2p5(3P).3p 2D5/2
229.3370     7.55e+07 Ne III         5.1   2s2.2p4 3P0 - 2s2.2p3(2D).3d 3D1
229.4300     2.39e+08 Ar VIII        5.8   3p 2P1/2 - 4s 2S1/2
229.5400     2.84e+05 S VII          5.8   2s2 2p5 3p 3D1 - 2s2 2p5 4d 3D2
229.5850     8.00e+06 Ne III         5.1   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3F3
229.6060     9.50e+05 Ne III         5.1   2s2.2p4 3P2 - 2s2.2p3(2D).3d 3F2
229.6610     1.29e+08 Si VIII        5.9   2s2.2p3 2D3/2 - 2s.2p4 2S1/2
229.6740     1.49e+08 Fe X           5.9   3s2 3p5 2P1/2 - 3s2 3p4 3d 2G7/2
229.6790     5.72e+06 S VII          5.8   2s2 2p5 3p 3D1 - 2s2 2p5 4d 3F2
229.7010     3.65e+05 S VII          5.8   2s2 2p5 3d 3P1 - 2s2 2p5 5f 3F2
229.8070     2.47e+06 Ne VII         5.8   2s 3s 1S0 - 2p 4s 1P1
229.8290     5.35e+09 Fe VII         5.6   3p6 3d2 1G4 - 3p5 3d3(2G) 1H5
229.8700     1.97e+07 Na III         5.2   2s2 2p5 2P3/2 - 2s2 2p4 3s 2S1/2
229.8700     3.22e+05 S VII          5.8   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3D1
229.8960     2.86e+07 O IV           5.3   2s 2p2 2P1/2 - 2p2 3p 2D3/2
229.9460     2.86e+06 Ne III         5.1   2s2.2p4 3P1 - 2s2.2p3(2D).3d 3F2
230.0250     5.58e+06 O IV           5.3   2s 2p2 2P3/2 - 2p2 3p 2D3/2
230.0400     5.23e+07 O IV           5.3   2s 2p2 2P3/2 - 2p2 3p 2D5/2
230.1990     1.12e+06 S VII          5.8   2s2 2p5 3p 1P1 - 2s2 2p5 4d 1P1
230.3300     2.98e+05 Ne III         5.2   2s2.2p4 1D2 - 2s2.2p3(2P).3d 3D2
230.3300     1.20e+07 Ne III         5.2   2s2.2p4 1D2 - 2s2.2p3(2P).3d 3D3
230.3300     2.02e+08 Ne III         5.2   2s2.2p4 1D2 - 2s2.2p3(2P).3d 1F3
230.3600     1.07e+06 S VIII         5.9   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(3P).4d 2D5/2
230.4210     2.26e+07 Si IX          5.9   2s2 2p2 3P2 - 2s 2p3 1D2
230.5110     1.84e+10 Fe IX          5.8   3s2 3p6 1S0 - 3s2 3p5 3d 3F2
230.5950     1.04e+07 Na III         5.2   2s2 2p5 2P1/2 - 2s2 2p4 3s 2S1/2
230.6450     2.89e+05 S VIII         5.9   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(3P).4d 2P3/2
230.6560     7.82e+06 K VIII         5.7   3s 3d 3D1 - 3s 4f 3F2
230.6790     2.65e+08 O IV           5.3   2s 2p2 2S1/2 - 2s 2p 4d 2P1/2
230.6870     2.75e+09 Ne V           5.6   2s 2p3 3P2 - 2s2 2p 3p 3D3
230.6940     1.10e+07 K VIII         5.7   3s 3d 3D2 - 3s 4f 3F3
230.6980     1.44e+06 K VIII         5.7   3s 3d 3D2 - 3s 4f 3F2
230.7240     3.64e+06 Ca IX          5.8   3p2 1S0 - 3s 4p 1P1
230.7500     2.11e+07 K VIII         5.7   3s 3d 3D3 - 3s 4f 3F4
230.7550     2.37e+06 Ne III         5.2   2s2.2p4 1D2 - 2s2.2p3(2P).3d 1P1
230.7580     5.28e+08 O IV           5.3   2s 2p2 2S1/2 - 2s 2p 4d 2P3/2
230.7640     1.38e+06 K VIII         5.7   3s 3d 3D3 - 3s 4f 3F3
230.7680     1.46e+08 Fe XII         6.1   3s2 3p3 2P3/2 - 3s 3p4 2P1/2
230.8670     4.85e+08 Ar VIII        5.8   3p 2P3/2 - 4s 2S1/2
231.0310     9.94e+07 O IV           5.3   2s 2p2 4P1/2 - 2s 2p 3d 4P1/2
231.0430     1.36e+09 Fe VII         5.6   3p6 3d2 3F3 - 3p6 3d 4p 3F4
231.0700     4.85e+08 O IV           5.3   2s 2p2 4P1/2 - 2s 2p 3d 4P3/2
231.0730     2.49e+09 O V            5.4   2p2 1D2 - 2p 3s 1P1
231.0950     6.74e+05 S VII          5.8   2s2 2p5 3d 3P2 - 2s2 2p5 5f 3F3
231.0970     9.73e+10 Fe VIII        5.8   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 2F7/2
231.1010     5.67e+08 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3d 4P1/2
231.1020     4.13e+08 Ne V           5.6   2s 2p3 3P2 - 2s2 2p 3p 3D2
231.1030     1.23e+09 Ne V           5.6   2s 2p3 3P1 - 2s2 2p 3p 3D2
231.1400     2.00e+08 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3d 4P3/2
231.2000     8.20e+06 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3d 2D5/2
231.2390     5.89e+08 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3d 4P3/2
231.2460     5.28e+06 S VII          5.8   2s2 2p5 3p 3D3 - 2s2 2p5 4d 3D3
231.2990     5.92e+07 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3d 2D5/2
231.3420     2.35e+07 Ne V           5.6   2s 2p3 3P2 - 2s2 2p 3p 3D1
231.3430     2.95e+08 Ne V           5.6   2s 2p3 3P1 - 2s2 2p 3p 3D1
231.3600     4.06e+08 Ne V           5.6   2s 2p3 3P0 - 2s2 2p 3p 3D1
231.3960     8.62e+07 Ne III         5.2   2s2.2p4 1D2 - 2s2.2p3(2P).3d 1D2
231.3960     6.40e+05 P XI           6.1   2s2 2p 2P1/2 - 2s 2p2 2P3/2
231.4850     1.38e+06 Fe XII         6.1   3s2 3p3 2P3/2 - 3s2 3p2 3d 4P5/2
231.5030     2.03e+05 Ne III         5.2   2s2.2p4 1D2 - 2s2.2p3(2P).3d 3P1
231.5970     6.04e+05 S VII          5.8   2s2 2p5 3p 3P2 - 2s2 2p5 4d 1F3
231.6200     5.40e+05 S VII          5.8   2s2 2p5 3p 3D3 - 2s2 2p5 4d 1D2
231.6910     1.23e+09 Fe VII         5.6   3p6 3d2 3F2 - 3p6 3d 4p 3F3
231.6970     4.83e+05 S VII          5.8   2s2 2p5 3p 3P0 - 2s2 2p5 4d 1P1
231.7210     9.35e+05 Ne VII         5.8   2p 3p 1P1 - 2p 5d 3F2
231.7280     1.68e+10 Fe VII         5.6   3p6 3d2 3F4 - 3p6 3d 4p 3F4
231.7340     5.55e+09 Mg III         5.2   2s2 2p6 1S0 - 2s2 2p5 3s 1P1
231.7820     2.79e+06 S VII          5.8   2s2 2p5 3p 3D1 - 2s2 2p5 4d 3D1
231.8220     1.80e+09 O V            5.4   2p2 1S0 - 2p 3d 1P1
231.8840     5.59e+10 Fe VIII        5.8   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 2F5/2
231.9240     1.31e+06 S VII          5.8   2s2 2p5 3p 3P2 - 2s2 2p5 4d 3D2
231.9260     2.09e+05 S VII          5.8   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3D3
231.9280     2.91e+05 S VII          5.8   2s2 2p5 3p 1D2 - 2s2 2p5 4d 1P1
232.0460     1.16e+08 Fe VII         5.6   3p6 3d2 3F2 - 3p6 3d 4p 3D3
232.1070     7.01e+05 N IV           5.2   2s 2p 3P0 - 2s 4s 3S1
232.1410     1.21e+06 N IV           5.2   2s 2p 3P1 - 2s 4s 3S1
232.1570     2.85e+08 Fe XII         6.1   3s2 3p3 4S3/2 - 3s2 3p2 3d 4F5/2
232.2180     2.40e+05 N IV           5.2   2s 2p 3P2 - 2s 4s 3S1
232.2570     9.77e+09 Fe VII         5.6   3p6 3d2 3F3 - 3p6 3d 4p 3F3
232.2760     8.37e+07 Fe XI          6.0   3s2 3p4 3P2 - 3s2 3p3 3d 3F4
232.3020     9.79e+06 S VII          5.8   2s2 2p5 3p 3D2 - 2s2 2p5 4d 1D2
232.3550     6.41e+05 Si VIII        5.9   2s2.2p3 4S3/2 - 2s.2p4 2D3/2
232.4430     7.76e+09 Fe VII         5.6   3p6 3d2 3F2 - 3p6 3d 4p 3F2
232.4640     6.03e+06 S VII          5.8   2s2 2p5 3p 3D3 - 2s2 2p5 4d 3F3
232.5210     7.60e+05 O IV           5.3   2s 2p2 4P1/2 - 2s 2p 3d 2D3/2
232.5610     4.99e+08 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3d 4P5/2
232.5770     1.32e+06 S VII          5.8   2s2 2p5 3p 3P1 - 2s2 2p5 4d 1P1
232.5910     2.37e+06 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3d 2D3/2
232.6140     3.33e+09 Fe VII         5.6   3p6 3d2 3F3 - 3p6 3d 4p 3D3
232.6620     1.46e+09 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3d 4P5/2
232.6910     3.11e+06 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3d 2D3/2
232.8430     2.90e+09 Si VIII        5.9   2s2.2p3 2P1/2 - 2s.2p4 2P1/2
232.8760     9.32e+09 Fe VIII        5.8   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 2F5/2
232.9310     8.98e+08 Fe IX          5.8   3s2 3p6 1S0 - 3s2 3p5 3d 3F3
232.9490     2.86e+09 Fe VII         5.6   3p6 3d2 3F4 - 3p6 3d 4p 3F3
232.9540     1.07e+07 Mg VIII        5.9   2s 2p 3p 2P1/2 - 2s 2p 4d 2D3/2
232.9590     9.36e+05 O IV           5.3   2s 2p2 2S1/2 - 2s 2p 4d 2D3/2
232.9830     5.71e+07 S VII          5.8   2s2 2p5 3p 3D3 - 2s2 2p5 4d 3F4
233.0030     4.10e+06 S VII          5.8   2s2 2p5 3p 3D3 - 2s2 2p5 4d 3P2
233.0120     1.20e+09 Fe VII         5.6   3p6 3d2 3F3 - 3p6 3d 4p 3F2
233.0140     4.54e+05 N IV           5.2   2s2 1S0 - 2s 3d 1D2
233.1390     4.36e+09 Si VIII        5.9   2s2.2p3 2P3/2 - 2s.2p4 2P1/2
233.1500     3.55e+07 S VII          5.8   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3F3
233.2180     4.32e+07 Fe XIII        6.1   3s2 3p2 3P1 - 3s 3p3 1P1
233.3080     2.68e+10 Fe VII         5.6   3p6 3d2 3F4 - 3p6 3d 4p 3D3
233.3190     6.87e+07 O IV           5.3   2s 2p2 4P1/2 - 2s2 4p 2P3/2
233.3420     1.01e+08 O IV           5.3   2s 2p2 4P1/2 - 2s2 4p 2P1/2
233.3900     7.07e+07 O IV           5.3   2s 2p2 4P3/2 - 2s2 4p 2P3/2
233.4050     3.01e+06 Fe XIII        6.1   3s2 3p2 3P2 - 3s2 3p 3d 3F4
233.4130     1.58e+07 O IV           5.3   2s 2p2 4P3/2 - 2s2 4p 2P1/2
233.4510     6.39e+08 O IV           5.3   2s 2p2 4P1/2 - 2s 2p 3d 4D3/2
233.4560     2.25e+05 S VII          5.8   2s2 2p5 3d 3F3 - 2s2 2p5 5f 3G4
233.4660     5.89e+08 O IV           5.3   2s 2p2 4P1/2 - 2s 2p 3d 4D1/2
233.4910     3.14e+06 O IV           5.3   2s 2p2 4P5/2 - 2s2 4p 2P3/2
233.4960     1.61e+09 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3d 4D5/2
233.5080     4.32e+05 Ne VII         5.8   2p 3p 3D3 - 2p 5d 3D3
233.5140     1.29e+06 Mg VIII        5.9   2s 2p 3p 2P3/2 - 2s 2p 4d 2D3/2
233.5140     9.43e+06 Mg VIII        5.9   2s 2p 3p 2P3/2 - 2s 2p 4d 2D5/2
233.5220     7.58e+08 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3d 4D3/2
233.5300     5.09e+06 N IV           5.2   2s 2p 3P1 - 2p 3d 3F3
233.5370     2.33e+06 N IV           5.2   2s 2p 3P0 - 2p 3d 3F2
233.5370     1.10e+08 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3d 4D1/2
233.5530     1.52e+07 N IV           5.2   2s 2p 3P2 - 2p 3d 3F4
233.5620     2.74e+09 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3d 4D7/2
233.5720     2.30e+06 N IV           5.2   2s 2p 3P1 - 2p 3d 3F2
233.5970     6.07e+08 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3d 4D5/2
233.6090     2.49e+06 N IV           5.2   2s 2p 3P2 - 2p 3d 3F3
233.6230     6.25e+07 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3d 4D3/2
233.6440     1.28e+10 Fe X           5.9   3s2 3p5 2P3/2 - 3s2 3p4 3d 2P3/2
233.6500     3.22e+05 N IV           5.2   2s 2p 3P2 - 2p 3d 3F2
233.6930     9.79e+05 S VII          5.8   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3P2
233.7270     3.16e+05 S VII          5.8   2s2 2p5 3p 1P1 - 2s2 2p5 4d 3D2
233.7620     1.82e+09 Fe VII         5.6   3p6 3d2 3F2 - 3p6 3d 4p 3D2
233.8130     4.87e+07 Fe XII         6.1   3s2 3p3 2P1/2 - 3s 3p4 2P3/2
233.8660     6.54e+06 Fe XV          6.2   3s 3p 3P2 - 3s 3d 3D3
233.8720     2.19e+07 S VII          5.8   2s2 2p5 3p 1P1 - 2s2 2p5 4d 3F2
233.9010     1.46e+07 Mn VIII        5.8   3s2.3p6 1S0 - 3s2.3p5.3d 1F3
234.0440     2.19e+06 Si IX          5.9   2s 2p3 3D3 - 2p4 1D2
234.0790     4.04e+05 Si IX          5.9   2s 2p3 3D2 - 2p4 1D2
234.1000     9.69e+05 Fe XI          6.0   3s 3p4 3d 3F4 - 3s2 3p3 4s 3D3
234.1200     2.79e+06 Mg VI          5.7   2s2.2p3 4S3/2 - 2s.2p4 2P1/2
234.1210     2.94e+07 N IV           5.2   2s 2p 3P1 - 2p 3p 3P2
234.1370     2.15e+07 N IV           5.2   2s 2p 3P0 - 2p 3p 3P1
234.1720     1.63e+07 N IV           5.2   2s 2p 3P1 - 2p 3p 3P1
234.1730     5.36e+07 Fe XII         6.1   3s2 3p3 4S3/2 - 3s2 3p2 3d 4F3/2
234.2000     9.08e+07 N IV           5.2   2s 2p 3P2 - 2p 3p 3P2
234.2020     4.47e+07 N IV           5.2   2s 2p 3P1 - 2p 3p 3P0
234.2510     2.85e+07 N IV           5.2   2s 2p 3P2 - 2p 3p 3P1
234.2550     1.83e+07 S VII          5.8   2s2 2p5 3p 3D1 - 2s2 2p5 4d 1D2
234.2600     1.81e+06 P XI           6.1   2s2 2p 2P1/2 - 2s 2p2 2P1/2
234.2640     5.02e+09 Mg III         5.2   2s2 2p6 1S0 - 2s2 2p5 3s 3P1
234.3170     9.71e+07 Ne IV          5.3   2s2.2p3 2P1/2 - 2s2.2p2(3P).3s 2P3/2
234.3200     4.66e+08 Ne IV          5.3   2s2.2p3 2P3/2 - 2s2.2p2(3P).3s 2P3/2
234.3380     2.05e+10 Fe VII         5.6   3p6 3d2 3F3 - 3p6 3d 4p 3D2
234.3480     4.50e+06 Ne V           5.6   2s 2p3 3P2 - 2s2 2p 3p 1P1
234.3490     9.93e+06 Ne V           5.6   2s 2p3 3P1 - 2s2 2p 3p 1P1
234.3530     1.91e+10 Fe X           5.9   3s2 3p5 2P3/2 - 3s2 3p4 3d 4F5/2
234.3670     1.73e+06 Ne V           5.6   2s 2p3 3P0 - 2s2 2p 3p 1P1
234.4030     1.43e+06 Fe XIV         6.2   3s.3p2 2P1/2 - 3s.3p(3P).3d 2P1/2
234.4880     3.92e+05 Na IX          5.9   3d 2D5/2 - 4p 2P3/2
234.4970     4.66e+06 S XII          6.2   2s2 2p 2P3/2 - 2s 2p2 2S1/2
234.5810     3.69e+06 S VII          5.8   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3P1
234.7060     1.76e+08 Ne IV          5.3   2s2.2p3 2P1/2 - 2s2.2p2(3P).3s 2P1/2
234.7090     7.64e+07 Ne IV          5.3   2s2.2p3 2P3/2 - 2s2.2p2(3P).3s 2P1/2
234.7300     2.85e+09 Fe XI          6.0   3s2 3p4 3P2 - 3s2 3p3 3d 3F3
234.7570     8.27e+09 Fe VII         5.6   3p6 3d2 1D2 - 3p6 3d 4p 1P1
234.7610     8.73e+05 Fe XV          6.2   3s 3p 3P2 - 3s 3d 3D2
234.8380     2.06e+06 Cl XI          6.1   2s2.2p3 4S3/2 - 2s.2p4 4P1/2
234.8630     4.65e+06 Ne VII         5.8   2p 3p 3D2 - 2p 5d 3F3
234.8800     1.32e+07 Ne VII         5.8   2p 3p 3D3 - 2p 5d 3F4
234.9010     1.73e+06 Ne VII         5.8   2p 3p 3D1 - 2p 5d 3F2
234.9400     3.35e+07 Mg III         5.2   2s2 2p6 1S0 - 2s2 2p5 3s 3P2
235.0100     1.36e+06 S VII          5.8   2s2 2p5 3d 3P0 - 2s2 2p5 5f 3D1
235.0680     7.35e+05 S VII          5.8   2s2 2p5 3d 3P1 - 2s2 2p5 5f 1D2
235.0810     3.50e+09 Fe VII         5.6   3p6 3d2 3F2 - 3p6 3d 4p 1D2
235.1730     3.49e+07 S VII          5.8   2s2 2p5 3p 1D2 - 2s2 2p5 4d 1F3
235.1870     1.66e+07 Mg VI          5.7   2s2.2p3 4S3/2 - 2s.2p4 2P3/2
235.2080     1.63e+06 Fe X           5.9   3s2 3p5 2P1/2 - 3s2 3p4 3d 2F7/2
235.2230     1.45e+10 Fe VII         5.6   3p6 3d2 3F2 - 3p6 3d 4p 3D1
235.2490     2.29e+09 Si VIII        5.9   2s2.2p3 2P1/2 - 2s.2p4 2P3/2
235.2500     3.03e+05 Ne VII         5.8   2p 3p 3D2 - 2p 5d 3F2
235.2610     1.81e+06 P X            6.0   2s2 2p2 1D2 - 2s 2p3 1D2
235.3120     1.94e+06 Na IX          5.9   3p 2P1/2 - 4s 2S1/2
235.3160     6.77e+05 S VII          5.8   2s2 2p5 3d 3F2 - 2s2 2p5 5f 3G3
235.3860     3.31e+05 S VIII         5.9   2s2.2p4(3P).3p 4P5/2 - 2s2.2p4(3P).4s 4P3/2
235.4070     2.85e+05 S VII          5.8   2s2 2p5 3d 3F2 - 2s2 2p5 5f 3F2
235.4330     2.28e+05 Ne VII         5.8   2p 3p 3D3 - 2p 5d 3F3
235.4930     1.62e+08 Mn VIII        5.8   3s2.3p6 1S0 - 3s2.3p5.3d 3D2
235.5100     3.37e+06 S VII          5.8   2s2 2p5 3p 1D2 - 2s2 2p5 4d 3D2
235.5160     1.67e+07 Ne VII         5.8   2s 3p 3P1 - 2s 5d 3D2
235.5510     8.79e+09 Si VIII        5.9   2s2.2p3 2P3/2 - 2s.2p4 2P3/2
235.5530     9.66e+06 Ne VII         5.8   2s 3p 3P0 - 2s 5d 3D1
235.5570     5.32e+06 S V            5.2   3s2 1S0 - 3p 4s 1P1
235.5570     4.29e+06 S VII          5.8   2s2 2p5 3d 3P1 - 2s2 2p5 5f 3D2
235.6020     5.04e+07 Ne VII         5.8   2s 3p 3P2 - 2s 5d 3D3
235.6270     7.41e+06 Ne VII         5.8   2s 3p 3P1 - 2s 5d 3D1
235.6300     4.42e+05 S VIII         5.9   2s2.2p4(3P).3p 4P3/2 - 2s2.2p4(3P).4s 4P3/2
235.6560     3.71e+06 S VII          5.8   2s2 2p5 3p 1D2 - 2s2 2p5 4d 3F2
235.6570     5.59e+06 Ne VII         5.8   2s 3p 3P2 - 2s 5d 3D2
235.6620     1.13e+06 S VII          5.8   2s2 2p5 3d 3P1 - 2s2 2p5 5f 3D1
235.6630     1.05e+09 Fe VII         5.6   3p6 3d2 3F3 - 3p6 3d 4p 1D2
235.6700     1.34e+06 S VII          5.8   2s2 2p5 3p 3D1 - 2s2 2p5 4d 3P2
235.7220     3.34e+07 Cr IX          5.9   3s2.3p4 1D2 - 3s2.3p3(2D).3d 3P2
235.7350     3.92e+06 Na IX          5.9   3p 2P3/2 - 4s 2S1/2
235.7370     5.39e+05 Mg VII         5.8   2s 2p3 5S2 - 2p4 3P2
235.7680     4.47e+05 Ne VII         5.8   2s 3p 3P2 - 2s 5d 3D1
235.7770     9.06e+05 Fe XIII        6.1   3s 3p3 3P1 - 3s 3p2 3d 3D2
236.0000     4.01e+07 O IV           5.3   2s 2p2 4P1/2 - 2s 2p 3d 4F3/2
236.0270     6.63e+05 Ne VII         5.8   2s 3p 3P1 - 2p 4p 3P2
236.0300     1.97e+08 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3d 4F5/2
236.0520     2.60e+05 S VII          5.8   2s2 2p5 3p 1P1 - 2s2 2p5 4d 3D1
236.0680     1.44e+08 N IV           5.2   2s 2p 1P1 - 2s 5d 1D2
236.0690     4.02e+08 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3d 4F7/2
236.0730     5.05e+07 O IV           5.3   2s 2p2 4P3/2 - 2s 2p 3d 4F3/2
236.1330     8.23e+07 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3d 4F5/2
236.1360     2.95e+05 Fe XIII        6.1   3s 3p3 3P2 - 3s 3p2 3d 3D2
236.1690     2.23e+05 Ne VII         5.8   2s 3p 3P2 - 2p 4p 3P2
236.1760     4.61e+06 O IV           5.3   2s 2p2 4P5/2 - 2s 2p 3d 4F3/2
236.1790     2.77e+07 S VII          5.8   2s2 2p5 3p 3P1 - 2s2 2p5 4d 3D2
236.1800     1.79e+08 Fe VII         5.6   3p6 3d2 3P0 - 3p6 3d 4p 1P1
236.2180     3.46e+08 Mn VIII        5.8   3s2.3p6 1S0 - 3s2.3p5.3d 3D1
236.2680     1.98e+05 Ar XIII        6.2   2s2 2p2 3P0 - 2s 2p3 3D1
236.3250     2.25e+06 S IX           5.9   2s.2p5 1P1 - 2p6 1S0
236.3480     2.77e+07 S VII          5.8   2s2 2p5 3p 3P2 - 2s2 2p5 4d 3D3
236.3780     4.19e+06 Fe XII         6.1   3s2 3p2 3d 2P3/2 - 3s 3p3 3d 4D5/2
236.3790     2.74e+05 Ar IX          5.9   2s2 2p5 3p 1S0 - 2s2 2p5 4s 1P1
236.3970     7.78e+07 Fe VII         5.6   3p6 3d2 3P1 - 3p6 3d 4p 1P1
236.4510     2.39e+05 S VII          5.8   2s2 2p5 3d 3P2 - 2s2 2p5 5f 1D2
