Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+09 (cm-3) 
500.2 to 1599.9 Angstroms
Number of lines:  14289
Minimum intensity =    8.4748042e-06
Units are:  erg cm-2 sr-1 s-1
Calculated: 06/May/22 17:54:08

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
1123.0660    1.08e-04 Cr II          4.0   3d4 (5D)4s 6D3/2 - 3d3 (2P)4s (3P)4p 4D5/2
1123.3719    5.70e-03 Cr II          4.0   3d4 (5D)4s 6D9/2 - 3d3 (2P)4s (3P)4p 4D7/2
1123.4690    3.30e-05 Cr II          4.0   3d4 (5D)4s 6D5/2 - 3d3 (4P)4s (3P)4p 2P3/2
1123.7980    1.93e-05 N IV           5.2   2p 3p 1D2 - 2p 4d 1D2
1123.8300    3.82e-02 Fe III         4.4   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 3P2
1123.9520    3.20e-02 Fe III         4.4   3s2 3p6 3d6 3D1 - 3s2 3p6 3d5 4p 3P2
1124.3950    1.92e+00 S II           4.0   3s2 3p3 2P1/2 - 3p2(3P)4s 2P3/2
1124.4180    1.58e-05 Fe III         4.6   3s2 3p6 3d5 4s 3I6 - 3s2 3p6 3d5 4p 1H5
1124.5210    6.62e-05 Cr II          4.0   3d4 (5D)4s 6D5/2 - 3d3 (2P)4s (3P)4p 4D5/2
1124.7040    2.84e-03 O VI           5.7   1s2.4f 2F5/2 - 1s2.5g 2G7/2
1124.8210    2.59e-03 O VI           5.7   1s2.4f 2F7/2 - 1s2.5g 2G9/2
1124.8210    1.05e-04 O VI           5.7   1s2.4f 2F7/2 - 1s2.5g 2G7/2
1124.8810    3.96e+01 Fe III         4.3   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4p 5P2
1124.9860    8.92e+00 S II           4.0   3s2 3p3 2P3/2 - 3p2(3P)4s 2P3/2
1125.2371    9.72e-06 C VI           6.0   4p 2P3/2 - 5s 2S1/2
1125.3660    4.05e-05 Fe X           5.9   3s2 3p4 4s 4P3/2 - 3s2 3p4 4p 4P5/2
1125.4540    4.26e-02 Fe VIII        5.8   3s2 3p6 4s 2S1/2 - 3s2 3p6 4p 2P1/2
1125.4659    1.67e-05 O IV           5.3   2s 2p 3p 2S1/2 - 2s 2p 3d 2P3/2
1125.6219    8.97e-04 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3P2
1125.6230    3.99e-04 Al IV          5.4   2s2 2p5 3p 3S1 - 2s2 2p5 3d 3P2
1125.6460    2.90e-05 Cr II          4.0   3d4 (3P)4s 4P5/2 - 3d3 (4P)4s (5P)4p 4S3/2
1126.1639    5.17e-05 Fe VII         5.7   3p6 3d 4d 1D2 - 3p6 3d 4f 3F2
1126.4650    5.28e-05 O VI           5.7   1s2.4f 2F5/2 - 1s2.5d 2D3/2
1126.4690    7.59e-05 O VI           5.7   1s2.4f 2F7/2 - 1s2.5d 2D5/2
1126.4980    2.03e-03 Cr II          4.0   3d4 (5D)4s 6D7/2 - 3d3 (2P)4s (3P)4p 4D5/2
1126.5350    3.34e-05 Fe III         4.5   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 1F3
1126.5360    1.29e-02 S III          4.8   3s.3p3 3D1 - 3s2.3p.4p 3P1
1126.5450    1.22e-05 Cl XI          6.1   2s2.2p3 4S3/2 - 2s2.2p3 2D3/2
1126.5690    6.20e-05 Fe III         4.4   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4s 3G3
1126.7290    1.42e+01 Fe III         4.3   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5P1
1126.8860    3.53e-02 S III          4.8   3s.3p3 3D2 - 3s2.3p.4p 3P1
1126.9370    2.54e-02 Fe III         4.3   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4p 5G5
1127.0140    5.38e-05 Cr II          4.0   3d4 (5D)4s 6D1/2 - 3d3 (2P)4s (3P)4p 4D3/2
1127.0250    4.06e-04 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4s 3D1
1127.2690    2.64e-04 Cr II          4.0   3d4 (3P)4s 4P1/2 - 3d3 (2F)4s (3F)4p 4D1/2
1127.3960    1.50e-04 Si VII         5.8   2s2.2p3(2P).3s 1P1 - 2s2.2p3(2P).3p 3P1
1127.4490    2.66e-04 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4s 3D2
1127.4630    7.79e-05 Fe III         4.4   3s2 3p6 3d6 5D4 - 3s2 3p6 3d5 4s 3H5
1127.4670    3.67e-03 Fe III         4.3   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4p 5G4
1127.7679    2.71e-04 Cr II          4.0   3d4 (3P)4s 4P1/2 - 3d3 (2F)4s (3F)4p 4D3/2
1127.8090    2.66e-05 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4s 3D3
1127.8470    2.82e-02 Fe III         4.3   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4p 5G3
1127.8550    1.04e-05 Fe III         4.4   3s2 3p6 3d6 5D4 - 3s2 3p6 3d5 4s 3H4
1127.9139    6.60e-05 Cr II          4.0   3d4 (5D)4s 6D3/2 - 3d3 (2P)4s (3P)4p 4D3/2
1128.0070    2.81e-02 P V            5.1   3s 2S1/2 - 3p 2P1/2
1128.0490    2.07e+01 Fe III         4.3   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4p 5P3
1128.0699    5.06e-02 O II           4.7   2s.2p4 4P5/2 - 2s2.2p2(3P).3p 4P5/2
1128.2500    3.44e-04 Fe III         4.4   3s2 3p6 3d5 4s 7S3 - 3s2 3p6 3d5 4p 5P2
1128.3250    1.65e-01 Si IV          4.9   3p 2P3/2 - 3d 2D3/2
1128.3400    1.49e+00 Si IV          4.9   3p 2P3/2 - 3d 2D5/2
1128.4280    1.87e-04 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4s 3D1
1128.4771    6.49e-05 Fe VI          5.3   3p63d24s 2F5/2 - 3p63d24p 2P3/2
1128.5000    1.73e-02 S III          4.8   3s.3p3 3D1 - 3s2.3p.4p 3P0
1128.6040    2.99e-05 Al V           5.6   2s2 2p4 3p 2D3/2 - 2s2 2p4 3d 2F5/2
1128.6100    1.61e-04 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4s 3D2
1128.6650    1.27e-02 S V            5.2   3s 3d 3D2 - 3p 3d 3F3
1128.7240    2.43e+01 Fe III         4.3   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5P2
1128.7791    1.76e-03 S V            5.2   3s 3d 3D3 - 3p 3d 3F3
1128.8530    4.75e-04 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4s 3D2
1128.8879    1.15e-02 Si VI          5.8   2s2.2p4(3P).3s 4P3/2 - 2s2.2p4(3P).3p 4D3/2
1128.9700    9.20e-04 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4s 3D3
1129.1910    1.81e+01 Fe III         4.3   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4p 5P1
1129.2140    2.59e-04 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4s 3D3
1129.2419    2.28e-02 O II           4.7   2s.2p4 4P5/2 - 2s2.2p2(3P).3p 4P3/2
1129.3300    1.25e-03 Fe III         4.4   3s2 3p6 3d6 1F3 - 3s2 3p6 3d5 4p 3F2
1129.3740    2.85e-05 Fe VI          5.3   3p63d24s 4P3/2 - 3p63d24p 2D5/2
1129.3810    4.56e-04 Cr II          4.0   3d4 (5D)4s 6D5/2 - 3d3 (2P)4s (3P)4p 4D3/2
1129.4189    1.07e-03 Al V           5.6   2s2 2p4 3s 2D3/2 - 2s2 2p4 3p 2P1/2
1129.6200    1.35e-04 Al V           5.6   2s2 2p4 3p 2D3/2 - 2s2 2p4 3d 2F5/2
1129.8580    1.21e-02 Fe III         4.4   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 1P1
1129.9210    7.20e-05 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4s 3D1
1130.0341    5.31e-03 Fe III         4.3   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 5G4
1130.1510    2.00e-02 O II           4.7   2s.2p4 4P3/2 - 2s2.2p2(3P).3p 4P5/2
1130.3470    2.66e-04 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4s 3D2
1130.4020    8.01e+00 Fe III         4.3   3s2 3p6 3d6 5D0 - 3s2 3p6 3d5 4p 5P1
1130.4160    5.05e-03 Fe III         4.3   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 5G3
1130.6870    3.73e-02 Fe III         4.3   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 5G2
1130.7090    3.79e-04 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4s 3D3
1130.9830    6.15e-02 Si VI          5.8   2s2.2p4(3P).3s 4P5/2 - 2s2.2p4(3P).3p 4D7/2
1131.0300    5.48e-05 N IV           5.2   2s 3p 3P1 - 2p 3p 3P2
1131.0590    3.63e+00 S II           4.0   3s2 3p3 2P1/2 - 3p2(3P)4s 2P1/2
1131.1949    6.19e+00 Fe III         4.3   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4p 5P2
1131.3270    6.31e-03 O II           4.7   2s.2p4 4P3/2 - 2s2.2p2(3P).3p 4P3/2
1131.4780    1.60e-04 N IV           5.2   2s 3p 3P2 - 2p 3p 3P2
1131.4821    2.16e-05 P IV           5.1   3s 4p 3P2 - 3p 4p 3D3
1131.5160    2.24e-04 Si VII         5.8   2s2.2p3(2P).3s 3P1 - 2s2.2p3(2D).3p 1D2
1131.6570    1.54e+00 S II           4.0   3s2 3p3 2P3/2 - 3p2(3P)4s 2P1/2
1131.7040    5.03e-05 Fe III         4.4   3s2 3p6 3d6 3P0 - 3s2 3p6 3d5 4s 1D2
1131.7220    3.42e-04 Ne II          4.9   2s2p6 2S1/2 - 2s22p43p 2P1/2
1131.7700    9.01e-06 Fe III         4.5   3s2 3p6 3d5 4s 3P2 - 3s2 3p6 3d5 4p 1D2
1131.8060    4.74e-05 Cr II          4.0   3d4 (3P)4s 4P3/2 - 3d3 (2F)4s (3F)4p 4D1/2
1131.8490    6.67e-04 Ne II          4.9   2s2p6 2S1/2 - 2s22p43p 2P3/2
1131.9139    2.89e+00 Fe III         4.3   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5P3
1131.9180    3.57e-02 O II           4.7   2s.2p4 4P3/2 - 2s2.2p2(3P).3p 4P1/2
1132.0010    1.44e-03 Si VII         5.8   2s2.2p3(2P).3s 1P1 - 2s2.2p3(2P).3p 3P2
1132.0010    9.34e-01 Fe II          4.0   3d7 4F9/2 - 3d6(3F1).4p 4G11/2
1132.0160    4.12e-05 N IV           5.2   2s 3p 3P0 - 2p 3p 3P1
1132.0400    8.83e-04 Si VI          5.8   2s2.2p4(3P).3s 2P3/2 - 2s2.2p4(3P).3p 4S3/2
1132.0820    6.29e-04 Cr II          4.0   3d4 (3P)4s 4P3/2 - 3d3 (2F)4s (3F)4p 4D5/2
1132.2209    3.11e-05 N IV           5.2   2s 3p 3P1 - 2p 3p 3P1
1132.3080    3.18e-04 Cr II          4.0   3d4 (3P)4s 4P3/2 - 3d3 (2F)4s (3F)4p 4D3/2
1132.3831    1.85e-02 O II           4.7   2s.2p4 4P1/2 - 2s2.2p2(3P).3p 4P3/2
1132.6700    4.56e-05 N IV           5.2   2s 3p 3P2 - 2p 3p 3P1
1132.7679    1.57e-03 Fe III         4.4   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 1P1
1132.7720    2.76e-02 Si VII         5.8   2s2.2p3(2D).3s 3D3 - 2s2.2p3(2D).3p 3F4
1132.8361    3.12e-05 N IV           5.2   2p 3p 1D2 - 2s 7p 1P1
1132.9390    8.03e-05 N IV           5.2   2s 3p 3P1 - 2p 3p 3P0
1132.9750    6.75e-03 O II           4.7   2s.2p4 4P1/2 - 2s2.2p2(3P).3p 4P1/2
1133.0350    2.93e-05 Fe III         4.4   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4s 3H5
1133.1190    1.04e-03 N IV           5.2   2s 3s 3S1 - 2p 3s 3P2
1133.7100    2.83e-05 Al VI          5.7   2p4 3P2 - 2p4 1S0
1133.7740    5.01e-04 Fe III         4.4   3s2 3p6 3d6 1I6 - 3s2 3p6 3d5 4p 3H5
1133.9010    9.38e-03 S V            5.2   3s 3d 3D1 - 3p 3d 3F2
1133.9730    1.86e-03 S V            5.2   3s 3d 3D2 - 3p 3d 3F2
1134.0880    5.67e-05 S V            5.2   3s 3d 3D3 - 3p 3d 3F2
1134.1650    1.39e+03 N I            4.0   2s2.2p3 4S3/2 - 2s.2p4 4P1/2
1134.1700    7.33e-02 Fe II          4.0   3d7 4F9/2 - 3d6(3F1).4p 4G9/2
1134.3311    3.81e-04 Fe III         4.4   3s2 3p6 3d5 4s 7S3 - 3s2 3p6 3d5 4p 5P3
1134.4080    1.48e-04 Fe III         4.4   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 5P1
1134.4150    2.74e+03 N I            4.0   2s2.2p3 4S3/2 - 2s.2p4 4P3/2
1134.4800    9.04e-06 P IV           5.1   3s 4p 3P1 - 3p 4p 3D2
1134.5320    6.39e-04 Fe III         4.4   3s2 3p6 3d6 3D1 - 3s2 3p6 3d5 4p 5P1
1134.7531    1.52e-05 O IV           5.3   2s 2p 3p 2D3/2 - 2s 2p 3d 2F5/2
1134.9580    1.52e-05 Fe III         4.4   3s2 3p6 3d6 1S0 - 3s2 3p6 3d5 4p 3D1
1134.9800    4.01e+03 N I            4.0   2s2.2p3 4S3/2 - 2s.2p4 4P5/2
1135.2050    2.58e-05 O V            5.4   2p 3d 3P2 - 2s 5s 3S1
1135.2410    2.44e-04 N IV           5.2   2s 3s 3S1 - 2p 3s 3P1
1135.3409    1.51e-03 O IV           5.3   2s2 4s 2S1/2 - 2s 2p 4s 2P3/2
1135.3510    5.22e-02 Si VII         5.8   2s2.2p3(4S).3s 5S2 - 2s2.2p3(4S).3p 5P3
1135.3990    2.92e-04 Fe III         4.4   3s2 3p6 3d5 4s 7S3 - 3s2 3p6 3d5 4p 3F2
1136.1760    2.27e-05 O V            5.4   2s 4f 1F3 - 2p 4p 1D2
1136.2430    6.65e-05 Ca X           5.9   4p 2P1/2 - 4d 2D3/2
1136.2729    1.85e-04 N IV           5.2   2s 3s 3S1 - 2p 3s 3P0
1136.2939    1.32e-03 Fe III         4.4   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 5P2
1136.3260    4.94e-04 Fe III         4.4   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 3G3
1136.3790    5.42e-03 Fe III         4.4   3s2 3p6 3d6 1I6 - 3s2 3p6 3d5 4p 3H6
1136.4110    7.85e-04 Fe III         4.4   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 5D0
1136.4180    8.37e-03 Fe III         4.4   3s2 3p6 3d6 3D1 - 3s2 3p6 3d5 4p 5P2
1136.5150    3.65e-01 Ne V           5.4   2s2 2p2 3P1 - 2s 2p3 5S2
1136.5680    8.02e-05 Fe III         4.4   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 5D1
1136.7810    2.00e-04 Fe III         4.4   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 5D2
1136.8210    1.17e-05 Fe III         4.5   3s2 3p6 3d6 1F3 - 3s2 3p6 3d5 4s 3P1
1136.8250    2.71e-04 Al IV          5.4   2s2 2p5 3p 3S1 - 2s2 2p5 3d 3P1
1137.0480    1.24e-05 Si VII         5.8   2s2.2p3(2P).3s 3P2 - 2s2.2p3(2D).3p 1D2
1137.0580    3.27e-05 Fe III         4.4   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 5P3
1137.0630    1.56e-05 O V            5.4   2p 3d 3P1 - 2s 5s 3S1
1137.2380    1.68e-02 Si VII         5.8   2s2.2p3(2D).3s 3D2 - 2s2.2p3(2D).3p 3F3
1137.2679    4.19e-03 Si V           5.6   2s2 2p5 3s 3P2 - 2s2 2p5 3p 1P1
1137.2750    1.69e-05 P IV           5.1   3s 3d 1D2 - 3p 3d 1P1
1137.3330    1.16e-05 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4s 3H4
1137.4290    3.69e-04 Fe III         4.4   3s2 3p6 3d5 4s 5S2 - 3s2 3p6 3d5 4p 3P2
1137.5050    1.49e-05 Fe III         4.4   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3G3
1137.5270    1.38e-05 Na VI          5.8   2s2 2p 3d 1F3 - 2s 2p2 3s 1D2
1137.7460    3.02e-05 Fe III         4.4   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 5P2
1137.7520    7.85e-04 Fe III         4.4   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3G3
1137.7960    1.07e-03 Cr II          4.0   3d4 (3P)4s 4P5/2 - 3d3 (2F)4s (3F)4p 4D7/2
1137.9750    1.98e-05 O IV           5.3   2s 2p 3p 2D5/2 - 2s 2p 3d 2F7/2
1137.9890    7.00e-04 O IV           5.3   2s2 4s 2S1/2 - 2s 2p 4s 2P1/2
1138.0699    1.37e-03 Fe III         4.5   3s2 3p6 3d5 4s 3G5 - 3s2 3p6 3d5 4p 3F4
1138.0840    2.59e-03 S IV           5.0   3s.3p2 2S1/2 - 3p3 2P1/2
1138.1250    5.65e-04 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 5P2
1138.2090    1.80e-03 S IV           5.1   3s.3p2 2S1/2 - 3p3 2P3/2
1138.2800    1.46e-05 Ne III         5.2   2s2.2p3(4S).3p 3P2 - 2s2.2p3(2D).3d 3S1
1138.5200    6.44e-05 Fe III         4.5   3s2 3p6 3d5 4s 3G4 - 3s2 3p6 3d5 4p 3F4
1138.5350    1.69e-02 O III          5.0   2s 2p3 1P1 - 2p4 1D2
1138.5840    1.03e-03 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3H4
1138.6030    4.33e-04 Fe III         4.4   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3G4
1138.7350    2.70e-03 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 1F3
1138.7531    2.80e-03 Si V           5.6   2s2 2p5 3s 3P1 - 2s2 2p5 3p 3P1
1138.8051    5.97e-04 Si VII         5.8   2s2.2p3(2D).3s 3D3 - 2s2.2p3(2D).3p 3F3
1138.8510    4.59e-05 Fe III         4.4   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3G4
1138.9550    1.30e-02 Fe III         4.4   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3H4
1139.2340    1.00e-03 Fe III         4.4   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3G5
1139.2670    2.18e-04 Cr II          4.0   3d4 (3P)4s 4P5/2 - 3d3 (2F)4s (3F)4p 4D5/2
1139.2700    1.11e-04 Fe III         4.4   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 3G3
1139.4960    2.78e-05 Cr II          4.0   3d4 (3P)4s 4P5/2 - 3d3 (2F)4s (3F)4p 4D3/2
1139.6150    3.18e-05 Fe III         4.4   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 5P1
1139.6470    1.70e-05 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3F4
1139.8990    4.78e-03 C III          5.0   2s 3p 1P1 - 2s 5d 1D2
1139.9030    1.60e+00 Fe III         4.4   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 3F3
1139.9351    7.24e-04 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (2P)4s (1P)4p 2D5/2
1140.0740    1.37e-05 Fe III         4.4   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4s 1D2
1140.3630    1.31e-05 Fe III         4.6   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 3D2
1140.4570    2.20e-04 Cr II          4.0   3d4 (5D)4s 4D1/2 - 3d3 (2P)4s (1P)4p 2D3/2
1140.5460    2.21e-02 Si III         4.8   3p2 3P0 - 3p 3d 3D1
1140.5930    2.26e-03 Ca II          4.0   3p6.4s 2S1/2 - 3p6.8d 2D5/2
1140.6160    1.50e-03 Ca II          4.0   3p6.4s 2S1/2 - 3p6.8d 2D3/2
1140.6310    1.22e-04 Fe III         4.4   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3H5
1140.7450    8.87e-06 Fe VI          5.3   3p63d24s 2F7/2 - 3p63d24p 2F5/2
1141.2780    6.57e-02 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 1H5
1141.3870    7.90e-01 Fe II          4.0   3d7 4F7/2 - 3d6(3F1).4p 4G9/2
1141.4351    4.35e-02 Fe VII         5.6   3p6 3d 4s 3D3 - 3p6 3d 4p 3F4
1141.4800    8.76e-05 Fe III         4.4   3s2 3p6 3d5 4s 5S2 - 3s2 3p6 3d5 4p 3P1
1141.5800    1.08e-01 Si III         4.8   3p2 3P1 - 3p 3d 3D2
1141.5980    2.37e-05 Ne III         5.2   2s2.2p3(4S).3p 3P2 - 2s2.2p3(2D).3d 3P2
1141.6250    2.96e-01 C II           4.6   2s 2p2 2D5/2 - 2s2 4p 2P3/2
1141.6290    1.86e-02 Fe III         4.5   3s2 3p6 3d6 1I6 - 3s2 3p6 3d5 4s 1G4
1141.6570    3.30e-02 C II           4.6   2s 2p2 2D3/2 - 2s2 4p 2P3/2
1141.6801    9.40e-03 Si VII         5.8   2s2.2p3(2D).3s 3D1 - 2s2.2p3(2D).3p 3F2
1141.6960    7.09e-05 Si VII         5.8   2s2.2p3(2D).3p 3P2 - 2s2.2p3(2D).3d 3D3
1141.7440    1.75e-01 C II           4.6   2s 2p2 2D3/2 - 2s2 4p 2P1/2
1141.7450    1.35e-01 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3F3
1141.7469    1.45e-04 Cr II          4.0   3d4 (3F)4s 4F7/2 - 3d3 (2F)4s (3F)4p 4D7/2
1141.7980    1.78e-04 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (2P)4s (1P)4p 2D3/2
1141.8280    3.55e-04 Cr II          4.0   3d4 (3F)4s 4F3/2 - 3d3 (2F)4s (3F)4p 4D1/2
1141.8879    8.32e-04 Si VII         5.8   2s2.2p3(2D).3s 3D2 - 2s2.2p3(2D).3p 3F2
1142.0630    1.08e-04 Al IV          5.4   2s2 2p5 3p 3S1 - 2s2 2p5 3d 3P0
1142.1050    5.53e-03 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (2P)4s (1P)4p 2D5/2
1142.1180    3.09e-03 Fe III         4.4   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3F3
1142.2440    9.53e-04 Si VI          5.8   2s2.2p4(1D).3s 2D5/2 - 2s2.2p4(1D).3p 2D3/2
1142.2850    2.12e-02 Si III         4.8   3p2 3P1 - 3p 3d 3D1
1142.3390    1.30e-04 Cr II          4.0   3d4 (3F)4s 4F3/2 - 3d3 (2F)4s (3F)4p 4D3/2
1142.4091    1.75e-03 Cr II          4.0   3d4 (3F)4s 4F9/2 - 3d3 (2F)4s (3F)4p 4D7/2
1142.4301    9.45e-03 Si VI          5.8   2s2.2p4(3P).3s 4P1/2 - 2s2.2p4(3P).3p 4D1/2
1142.4390    3.52e-02 Si VII         5.8   2s2.2p3(4S).3s 5S2 - 2s2.2p3(4S).3p 5P2
1142.4620    6.46e-04 Fe III         4.4   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 5P3
1142.5590    1.80e-04 Cr II          4.0   3d4 (3F)4s 4F5/2 - 3d3 (2F)4s (3F)4p 4D5/2
1142.7889    5.87e-04 Cr II          4.0   3d4 (3F)4s 4F5/2 - 3d3 (2F)4s (3F)4p 4D3/2
1142.9561    2.41e+00 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3F4
1143.0190    1.00e-05 Fe III         4.4   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3I5
1143.2280    1.01e-03 Cr II          4.0   3d4 (3F)4s 4F7/2 - 3d3 (2F)4s (3F)4p 4D5/2
1143.3300    8.75e-03 Fe III         4.4   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3F4
1143.3760    8.90e-02 Fe II          4.0   3d7 4F7/2 - 3d6(3F1).4p 4G7/2
1143.4580    2.73e-05 Fe VII         5.7   3p6 3d 4d 3P2 - 3p6 3d 4f 3F3
1143.4620    2.35e-04 Fe III         4.6   3s2 3p6 3d5 4s 3I6 - 3s2 3p6 3d5 4p 3G5
1143.5450    8.43e-02 Fe III         4.4   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 3F2
1143.5470    4.08e-03 Si VII         5.8   2s2.2p3(2P).3s 3P2 - 2s2.2p3(2P).3p 3D3
1143.6100    5.49e-04 S III          4.7   3s2.3p2 1D2 - 3s.3p3 3P1
1143.6700    7.61e-01 Fe III         4.4   3s2 3p6 3d6 3D1 - 3s2 3p6 3d5 4p 3F2
1143.7321    9.25e-05 Fe III         4.3   3s2 3p6 3d5 4s 7S3 - 3s2 3p6 3d5 4p 5D4
1143.8810    6.96e-04 S III          4.7   3s2.3p2 1D2 - 3s.3p3 3P2
1143.9030    2.04e-05 Ne V           5.6   2s 2p2 3p 3S1 - 2s2 2p 4p 3P2
1143.9750    1.98e-03 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (2P)4s (1P)4p 2D3/2
1144.0800    1.59e-05 Cr II          4.0   3d5 4G5/2 - 3d3 (2H)4s (1H)4p 2G7/2
1144.1281    1.75e-05 Cr II          4.0   3d5 2D5/2 - 3d3 (2F)4s (3F)4p 4D7/2
1144.1550    3.04e-04 Cr II          4.0   3d5 4G7/2 - 3d3 (2H)4s (1H)4p 2G7/2
1144.1740    2.52e-05 Cr II          4.0   3d5 4G9/2 - 3d3 (2H)4s (1H)4p 2G7/2
