Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+10 (cm-3) 
500.2 to 1599.9 Angstroms
Number of lines:  14831
Minimum intensity =        259397.92
Units are:  photons cm-2 sr-1 s-1
Calculated: 12/Oct/21 20:15:29

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
1127.8470    1.40e+08 Fe III         4.4   3s2 3p6 3d6 3G4 - 3s2 3p6 3d5 4p 5G3
1127.8550    2.65e+06 Fe III         4.4   3s2 3p6 3d6 5D4 - 3s2 3p6 3d5 4s 3H4
1128.0070    1.59e+09 P V            5.1   3s 2S1/2 - 3p 2P1/2
1128.0490    9.71e+10 Fe III         4.4   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4p 5P3
1128.0699    2.87e+09 O II           4.7   2s.2p4 4P5/2 - 2s2.2p2(3P).3p 4P5/2
1128.2500    6.97e+06 Fe III         4.5   3s2 3p6 3d5 4s 7S3 - 3s2 3p6 3d5 4p 5P2
1128.3090    5.01e+05 Fe III         4.6   3s2 3p6 3d5 4s 5D1 - 3s2 3p6 3d5 4p 3D2
1128.3250    9.35e+09 Si IV          4.9   3p 2P3/2 - 3d 2D3/2
1128.3400    8.49e+10 Si IV          4.9   3p 2P3/2 - 3d 2D5/2
1128.4280    3.84e+07 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4s 3D1
1128.4771    3.72e+06 Fe VI          5.3   3p63d24s 2F5/2 - 3p63d24p 2P3/2
1128.5000    1.00e+09 S III          4.8   3s.3p3 3D1 - 3s2.3p.4p 3P0
1128.6040    1.66e+06 Al V           5.6   2s2 2p4 3p 2D3/2 - 2s2 2p4 3d 2F5/2
1128.6100    3.33e+07 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4s 3D2
1128.6650    7.27e+08 S V            5.2   3s 3d 3D2 - 3p 3d 3F3
1128.7240    1.17e+11 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5P2
1128.7791    1.01e+08 S V            5.2   3s 3d 3D3 - 3p 3d 3F3
1128.8530    9.81e+07 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4s 3D2
1128.8879    6.72e+08 Si VI          5.8   2s2.2p4(3P).3s 4P3/2 - 2s2.2p4(3P).3p 4D3/2
1128.9700    1.95e+08 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4s 3D3
1129.1910    8.75e+10 Fe III         4.4   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4p 5P1
1129.2140    5.48e+07 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4s 3D3
1129.2419    1.29e+09 O II           4.7   2s.2p4 4P5/2 - 2s2.2p2(3P).3p 4P3/2
1129.3300    3.65e+07 Fe III         4.5   3s2 3p6 3d6 1F3 - 3s2 3p6 3d5 4p 3F2
1129.3740    1.77e+06 Fe VI          5.3   3p63d24s 4P3/2 - 3p63d24p 2D5/2
1129.3810    1.43e+06 Cr II          4.0   3d4 (5D)4s 6D5/2 - 3d3 (2P)4s (3P)4p 4D3/2
1129.4189    6.59e+07 Al V           5.6   2s2 2p4 3s 2D3/2 - 2s2 2p4 3p 2P1/2
1129.6200    7.69e+06 Al V           5.6   2s2 2p4 3p 2D3/2 - 2s2 2p4 3d 2F5/2
1129.8580    2.66e+08 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 1P1
1129.9210    1.48e+07 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4s 3D1
1130.0120    3.63e+05 Al V           5.6   2s2 2p4 3p 2P3/2 - 2s2 2p4 3d 2D3/2
1130.0341    2.78e+07 Fe III         4.4   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 5G4
1130.1510    1.14e+09 O II           4.7   2s.2p4 4P3/2 - 2s2.2p2(3P).3p 4P5/2
1130.3470    5.51e+07 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4s 3D2
1130.4020    3.87e+10 Fe III         4.4   3s2 3p6 3d6 5D0 - 3s2 3p6 3d5 4p 5P1
1130.4160    2.52e+07 Fe III         4.4   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 5G3
1130.6870    1.83e+08 Fe III         4.4   3s2 3p6 3d6 3G3 - 3s2 3p6 3d5 4p 5G2
1130.7090    8.04e+07 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4s 3D3
1130.9830    3.34e+09 Si VI          5.8   2s2.2p4(3P).3s 4P5/2 - 2s2.2p4(3P).3p 4D7/2
1131.0300    4.55e+06 N IV           5.2   2s 3p 3P1 - 2p 3p 3P2
1131.0590    5.77e+09 S II           4.4   3s2 3p3 2P1/2 - 3p2(3P)4s 2P1/2
1131.1949    2.98e+10 Fe III         4.4   3s2 3p6 3d6 5D1 - 3s2 3p6 3d5 4p 5P2
1131.3270    3.59e+08 O II           4.7   2s.2p4 4P3/2 - 2s2.2p2(3P).3p 4P3/2
1131.4780    1.33e+07 N IV           5.2   2s 3p 3P2 - 2p 3p 3P2
1131.4821    1.25e+06 P IV           5.1   3s 4p 3P2 - 3p 4p 3D3
1131.5160    2.31e+07 Si VII         5.8   2s2.2p3(2P).3s 3P1 - 2s2.2p3(2D).3p 1D2
1131.6570    2.45e+09 S II           4.4   3s2 3p3 2P3/2 - 3p2(3P)4s 2P1/2
1131.7040    2.85e+07 Fe III         4.4   3s2 3p6 3d6 3P0 - 3s2 3p6 3d5 4s 1D2
1131.7220    1.95e+07 Ne II          4.9   2s2p6 2S1/2 - 2s22p43p 2P1/2
1131.7700    8.75e+05 Fe III         4.6   3s2 3p6 3d5 4s 3P2 - 3s2 3p6 3d5 4p 1D2
1131.8060    2.92e+06 Cr II          4.1   3d4 (3P)4s 4P3/2 - 3d3 (2F)4s (3F)4p 4D1/2
1131.8490    3.80e+07 Ne II          4.9   2s2p6 2S1/2 - 2s22p43p 2P3/2
1131.8510    2.66e+05 Al V           5.6   2s2 2p4 3p 2D5/2 - 2s2 2p4 3d 2F5/2
1131.9139    1.36e+10 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4p 5P3
1131.9180    2.04e+09 O II           4.7   2s.2p4 4P3/2 - 2s2.2p2(3P).3p 4P1/2
1132.0010    6.38e+07 Si VII         5.8   2s2.2p3(2P).3s 1P1 - 2s2.2p3(2P).3p 3P2
1132.0010    3.64e+07 Fe II          4.0   3d7 4F9/2 - 3d6(3F1).4p 4G11/2
1132.0160    3.57e+06 N IV           5.2   2s 3p 3P0 - 2p 3p 3P1
1132.0400    5.04e+07 Si VI          5.8   2s2.2p4(3P).3s 2P3/2 - 2s2.2p4(3P).3p 4S3/2
1132.0820    9.58e+06 Cr II          4.1   3d4 (3P)4s 4P3/2 - 3d3 (2F)4s (3F)4p 4D5/2
1132.2209    2.70e+06 N IV           5.2   2s 3p 3P1 - 2p 3p 3P1
1132.3080    1.42e+07 Cr II          4.1   3d4 (3P)4s 4P3/2 - 3d3 (2F)4s (3F)4p 4D3/2
1132.3831    1.05e+09 O II           4.7   2s.2p4 4P1/2 - 2s2.2p2(3P).3p 4P3/2
1132.6700    3.95e+06 N IV           5.2   2s 3p 3P2 - 2p 3p 3P1
1132.7679    3.45e+07 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 1P1
1132.7720    1.63e+09 Si VII         5.8   2s2.2p3(2D).3s 3D3 - 2s2.2p3(2D).3p 3F4
1132.8361    1.64e+06 N IV           5.2   2p 3p 1D2 - 2s 7p 1P1
1132.9160    3.50e+05 Al II          4.4   3s 3p 3P1 - 3s 5p 3P2
1132.9390    5.52e+06 N IV           5.2   2s 3p 3P1 - 2p 3p 3P0
1132.9750    3.86e+08 O II           4.7   2s.2p4 4P1/2 - 2s2.2p2(3P).3p 4P1/2
1133.0350    7.43e+06 Fe III         4.4   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4s 3H5
1133.1190    7.87e+07 N IV           5.2   2s 3s 3S1 - 2p 3s 3P2
1133.3280    4.36e+05 Fe III         4.6   3s2 3p6 3d5 4s 3P1 - 3s2 3p6 3d5 4p 1D2
1133.4310    1.41e+06 Fe III         4.4   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4s 3H4
1133.7100    1.19e+06 Al VI          5.7   2p4 3P2 - 2p4 1S0
1133.7560    3.13e+05 Ca XIII        6.1   2s2.2p4 3P2 - 2s2.2p4 1D2
1133.7740    4.79e+06 Fe III         4.5   3s2 3p6 3d6 1I6 - 3s2 3p6 3d5 4p 3H5
1133.9010    5.40e+08 S V            5.2   3s 3d 3D1 - 3p 3d 3F2
1133.9730    1.07e+08 S V            5.2   3s 3d 3D2 - 3p 3d 3F2
1134.0880    3.26e+06 S V            5.2   3s 3d 3D3 - 3p 3d 3F2
1134.1650    6.85e+11 N I            4.0   2s2.2p3 4S3/2 - 2s.2p4 4P1/2
1134.1700    2.35e+06 Fe II          4.0   3d7 4F9/2 - 3d6(3F1).4p 4G9/2
1134.3311    1.55e+07 Fe III         4.5   3s2 3p6 3d5 4s 7S3 - 3s2 3p6 3d5 4p 5P3
1134.4080    4.22e+06 Fe III         4.5   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 5P1
1134.4150    1.37e+12 N I            4.0   2s2.2p3 4S3/2 - 2s.2p4 4P3/2
1134.4800    5.23e+05 P IV           5.1   3s 4p 3P1 - 3p 4p 3D2
1134.5081    2.81e+05 Al II          4.4   3s 3p 3P2 - 3s 5p 3P2
1134.5320    1.82e+07 Fe III         4.5   3s2 3p6 3d6 3D1 - 3s2 3p6 3d5 4p 5P1
1134.6740    3.24e+05 Al II          4.4   3s 3p 3P2 - 3s 5p 3P1
1134.7531    8.52e+05 O IV           5.3   2s 2p 3p 2D3/2 - 2s 2p 3d 2F5/2
1134.9580    2.61e+05 Fe III         4.5   3s2 3p6 3d6 1S0 - 3s2 3p6 3d5 4p 3D1
1134.9800    2.07e+12 N I            4.0   2s2.2p3 4S3/2 - 2s.2p4 4P5/2
1135.2050    1.50e+06 O V            5.4   2p 3d 3P2 - 2s 5s 3S1
1135.2410    3.19e+07 N IV           5.2   2s 3s 3S1 - 2p 3s 3P1
1135.3409    8.47e+07 O IV           5.3   2s2 4s 2S1/2 - 2s 2p 4s 2P3/2
1135.3510    2.54e+09 Si VII         5.8   2s2.2p3(4S).3s 5S2 - 2s2.2p3(4S).3p 5P3
1135.3990    2.74e+06 Fe III         4.5   3s2 3p6 3d5 4s 7S3 - 3s2 3p6 3d5 4p 3F2
1136.1760    1.35e+06 O V            5.4   2s 4f 1F3 - 2p 4p 1D2
1136.2430    3.81e+06 Ca X           5.9   4p 2P1/2 - 4d 2D3/2
1136.2729    1.48e+07 N IV           5.2   2s 3s 3S1 - 2p 3s 3P0
1136.2939    2.70e+07 Fe III         4.5   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 5P2
1136.3260    1.98e+07 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 3G3
1136.3600    6.09e+05 Fe III         4.6   3s2 3p6 3d5 4s 3G4 - 3s2 3p6 3d5 4p 3D3
1136.3790    4.11e+07 Fe III         4.4   3s2 3p6 3d6 1I6 - 3s2 3p6 3d5 4p 3H6
1136.4110    4.61e+07 Fe III         4.5   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 5D0
1136.4180    1.71e+08 Fe III         4.5   3s2 3p6 3d6 3D1 - 3s2 3p6 3d5 4p 5P2
1136.5150    2.01e+10 Ne V           5.4   2s2 2p2 3P1 - 2s 2p3 5S2
1136.5680    4.42e+06 Fe III         4.5   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 5D1
1136.7810    1.08e+07 Fe III         4.5   3s2 3p6 3d6 3P1 - 3s2 3p6 3d5 4p 5D2
1136.8210    2.92e+06 Fe III         4.5   3s2 3p6 3d6 1F3 - 3s2 3p6 3d5 4s 3P1
1136.8250    1.80e+07 Al IV          5.4   2s2 2p5 3p 3S1 - 2s2 2p5 3d 3P1
1136.8840    9.09e+05 Fe III         4.5   3s2 3p6 3d6 1F3 - 3s2 3p6 3d5 4s 3P2
1137.0480    1.29e+06 Si VII         5.8   2s2.2p3(2P).3s 3P2 - 2s2.2p3(2D).3p 1D2
1137.0580    1.11e+06 Fe III         4.5   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 5P3
1137.0630    9.09e+05 O V            5.4   2p 3d 3P1 - 2s 5s 3S1
1137.2380    1.08e+09 Si VII         5.8   2s2.2p3(2D).3s 3D2 - 2s2.2p3(2D).3p 3F3
1137.2679    3.01e+08 Si V           5.6   2s2 2p5 3s 3P2 - 2s2 2p5 3p 1P1
1137.2750    9.68e+05 P IV           5.1   3s 3d 1D2 - 3p 3d 1P1
1137.3330    2.96e+06 Fe III         4.4   3s2 3p6 3d6 5D2 - 3s2 3p6 3d5 4s 3H4
1137.4290    7.25e+06 Fe III         4.5   3s2 3p6 3d5 4s 5S2 - 3s2 3p6 3d5 4p 3P2
1137.5050    6.00e+05 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3G3
1137.5270    9.98e+05 Na VI          5.8   2s2 2p 3d 1F3 - 2s 2p2 3s 1D2
1137.6710    5.98e+05 Fe III         4.6   3s2 3p6 3d5 4s 3D2 - 3s2 3p6 3d5 4p 1F3
1137.7460    1.07e+06 Fe III         4.5   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 5P2
1137.7520    3.15e+07 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3G3
1137.7960    3.89e+07 Cr II          4.1   3d4 (3P)4s 4P5/2 - 3d3 (2F)4s (3F)4p 4D7/2
1137.8320    3.38e+05 S VIII         5.9   2s2.2p4(3P).3s 2P3/2 - 2s2.2p4(3P).3p 4P5/2
1137.9730    3.80e+05 Si VI          5.8   2s2.2p4(3P).3p 4S3/2 - 2s2.2p4(3P).3d 4D3/2
1137.9750    1.11e+06 O IV           5.3   2s 2p 3p 2D5/2 - 2s 2p 3d 2F7/2
1137.9890    3.96e+07 O IV           5.3   2s2 4s 2S1/2 - 2s 2p 4s 2P1/2
1138.0330    6.02e+05 Fe III         4.4   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4s 1D2
1138.0699    2.03e+08 Fe III         4.6   3s2 3p6 3d5 4s 3G5 - 3s2 3p6 3d5 4p 3F4
1138.0840    1.48e+08 S IV           5.0   3s.3p2 2S1/2 - 3p3 2P1/2
1138.0970    3.05e+05 O V            5.4   2p 3d 3P0 - 2s 5s 3S1
1138.1250    1.15e+07 Fe III         4.5   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 5P2
1138.1460    4.64e+05 Ne III         5.2   2s2.2p3(4S).3p 3P1 - 2s2.2p3(2D).3d 3S1
1138.2090    1.03e+08 S IV           5.1   3s.3p2 2S1/2 - 3p3 2P3/2
1138.2800    8.30e+05 Ne III         5.2   2s2.2p3(4S).3p 3P2 - 2s2.2p3(2D).3d 3S1
1138.5200    9.55e+06 Fe III         4.6   3s2 3p6 3d5 4s 3G4 - 3s2 3p6 3d5 4p 3F4
1138.5350    9.57e+08 O III          5.0   2s 2p3 1P1 - 2p4 1D2
1138.5840    8.24e+06 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3H4
1138.6030    1.75e+07 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3G4
1138.7350    1.24e+08 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 1F3
1138.7531    2.21e+08 Si V           5.6   2s2 2p5 3s 3P1 - 2s2 2p5 3p 3P1
1138.8051    3.83e+07 Si VII         5.8   2s2.2p3(2D).3s 3D3 - 2s2.2p3(2D).3p 3F3
1138.8510    1.86e+06 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3G4
1138.9550    1.04e+08 Fe III         4.4   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3H4
1139.0950    3.99e+05 Fe VII         5.7   3p6 3d 4d 3P1 - 3p6 3d 4f 3F2
1139.2340    3.94e+07 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3G5
1139.2670    3.34e+06 Cr II          4.1   3d4 (3P)4s 4P5/2 - 3d3 (2F)4s (3F)4p 4D5/2
1139.2700    4.46e+06 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 3G3
1139.2900    4.20e+05 Cl VI          5.4   3s 3p 1P1 - 3p2 3P2
1139.3030    3.30e+05 Fe IX          5.8   3s2 3p5 4d 3D1 - 3s2 3p5 4f 3D1
1139.4960    1.25e+06 Cr II          4.1   3d4 (3P)4s 4P5/2 - 3d3 (2F)4s (3F)4p 4D3/2
1139.6150    1.02e+06 Fe III         4.5   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 5P1
1139.6470    1.09e+06 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3F4
1139.8990    2.66e+08 C III          5.0   2s 3p 1P1 - 2s 5d 1D2
1139.9030    1.50e+10 Fe III         4.4   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 3F3
1139.9351    3.86e+07 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (2P)4s (1P)4p 2D5/2
1140.0740    7.81e+06 Fe III         4.4   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4s 1D2
1140.3630    1.63e+06 Fe III         4.6   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 3D2
1140.4570    5.50e+06 Cr II          4.0   3d4 (5D)4s 4D1/2 - 3d3 (2P)4s (1P)4p 2D3/2
1140.5460    1.61e+09 Si III         4.8   3p2 3P0 - 3p 3d 3D1
1140.5930    2.53e+06 Ca II          4.0   3p6.4s 2S1/2 - 3p6.8d 2D5/2
1140.6160    1.67e+06 Ca II          4.0   3p6.4s 2S1/2 - 3p6.8d 2D3/2
1140.6310    1.18e+06 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3H5
1140.7450    5.07e+05 Fe VI          5.3   3p63d24s 2F7/2 - 3p63d24p 2F5/2
1140.7841    4.07e+05 Si VII         5.8   2s2.2p3(2D).3p 3P2 - 2s2.2p3(2D).3d 3D2
1140.8470    3.54e+05 Ne III         5.2   2s2.2p3(4S).3p 3P1 - 2s2.2p3(2D).3d 3P0
1141.1100    3.33e+05 Ne III         5.2   2s2.2p3(4S).3p 3P1 - 2s2.2p3(2D).3d 3P1
1141.2440    3.67e+05 Ne III         5.2   2s2.2p3(4S).3p 3P0 - 2s2.2p3(2D).3d 3P1
1141.2780    3.18e+09 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 1H5
1141.3870    2.55e+07 Fe II          4.0   3d7 4F7/2 - 3d6(3F1).4p 4G9/2
1141.4351    2.50e+09 Fe VII         5.6   3p6 3d 4s 3D3 - 3p6 3d 4p 3F4
1141.4640    4.41e+05 Ne III         5.2   2s2.2p3(4S).3p 3P1 - 2s2.2p3(2D).3d 3P2
1141.4800    1.76e+06 Fe III         4.5   3s2 3p6 3d5 4s 5S2 - 3s2 3p6 3d5 4p 3P1
1141.5800    6.80e+09 Si III         4.8   3p2 3P1 - 3p 3d 3D2
1141.5980    1.35e+06 Ne III         5.2   2s2.2p3(4S).3p 3P2 - 2s2.2p3(2D).3d 3P2
1141.6250    2.85e+10 C II           4.6   2s 2p2 2D5/2 - 2s2 4p 2P3/2
1141.6290    1.93e+10 Fe III         4.4   3s2 3p6 3d6 1I6 - 3s2 3p6 3d5 4s 1G4
1141.6570    3.18e+09 C II           4.6   2s 2p2 2D3/2 - 2s2 4p 2P3/2
1141.6801    6.45e+08 Si VII         5.8   2s2.2p3(2D).3s 3D1 - 2s2.2p3(2D).3p 3F2
1141.6960    3.29e+06 Si VII         5.8   2s2.2p3(2D).3p 3P2 - 2s2.2p3(2D).3d 3D3
1141.7330    3.24e+05 Fe VI          5.3   3p63d24s 4P5/2 - 3p63d24p 2D3/2
1141.7440    1.60e+10 C II           4.6   2s 2p2 2D3/2 - 2s2 4p 2P1/2
1141.7450    1.27e+09 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3F3
1141.7469    5.27e+06 Cr II          4.1   3d4 (3F)4s 4F7/2 - 3d3 (2F)4s (3F)4p 4D7/2
1141.7980    4.45e+06 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (2P)4s (1P)4p 2D3/2
1141.8280    2.21e+07 Cr II          4.1   3d4 (3F)4s 4F3/2 - 3d3 (2F)4s (3F)4p 4D1/2
1141.8879    5.71e+07 Si VII         5.8   2s2.2p3(2D).3s 3D2 - 2s2.2p3(2D).3p 3F2
1142.0630    7.44e+06 Al IV          5.4   2s2 2p5 3p 3S1 - 2s2 2p5 3d 3P0
1142.1050    2.96e+08 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (2P)4s (1P)4p 2D5/2
1142.1180    2.91e+07 Fe III         4.4   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3F3
1142.2440    5.67e+07 Si VI          5.8   2s2.2p4(1D).3s 2D5/2 - 2s2.2p4(1D).3p 2D3/2
1142.2850    1.55e+09 Si III         4.8   3p2 3P1 - 3p 3d 3D1
1142.3390    5.86e+06 Cr II          4.1   3d4 (3F)4s 4F3/2 - 3d3 (2F)4s (3F)4p 4D3/2
1142.4091    6.37e+07 Cr II          4.1   3d4 (3F)4s 4F9/2 - 3d3 (2F)4s (3F)4p 4D7/2
1142.4301    5.75e+08 Si VI          5.8   2s2.2p4(3P).3s 4P1/2 - 2s2.2p4(3P).3p 4D1/2
1142.4390    1.77e+09 Si VII         5.8   2s2.2p3(4S).3s 5S2 - 2s2.2p3(4S).3p 5P2
1142.4620    2.65e+07 Fe III         4.5   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 5P3
1142.5590    2.77e+06 Cr II          4.1   3d4 (3F)4s 4F5/2 - 3d3 (2F)4s (3F)4p 4D5/2
1142.6121    3.18e+05 Cr II          4.0   3d5 4G11/2 - 3d3 (2H)4s (1H)4p 2I13/2
1142.7889    2.65e+07 Cr II          4.1   3d4 (3F)4s 4F5/2 - 3d3 (2F)4s (3F)4p 4D3/2
1142.9561    2.13e+10 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 3F4
1143.0190    3.60e+05 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3I5
1143.2280    1.56e+07 Cr II          4.1   3d4 (3F)4s 4F7/2 - 3d3 (2F)4s (3F)4p 4D5/2
1143.3051    4.67e+05 Fe III         4.4   3s2 3p6 3d6 5D3 - 3s2 3p6 3d5 4s 1F3
1143.3300    7.72e+07 Fe III         4.4   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3F4
1143.3760    3.85e+06 Fe II          4.0   3d7 4F7/2 - 3d6(3F1).4p 4G7/2
1143.4580    1.53e+06 Fe VII         5.7   3p6 3d 4d 3P2 - 3p6 3d 4f 3F3
1143.4620    3.10e+07 Fe III         4.6   3s2 3p6 3d5 4s 3I6 - 3s2 3p6 3d5 4p 3G5
1143.5450    7.96e+08 Fe III         4.5   3s2 3p6 3d6 3D2 - 3s2 3p6 3d5 4p 3F2
1143.5470    2.48e+08 Si VII         5.8   2s2.2p3(2P).3s 3P2 - 2s2.2p3(2P).3p 3D3
1143.6100    3.20e+07 S III          4.7   3s2.3p2 1D2 - 3s.3p3 3P1
1143.6620    4.11e+05 Mg III         5.2   2s2 2p5 3p 1S0 - 2s2 2p5 4d 3D1
1143.6670    8.68e+05 Fe III         4.6   3s2 3p6 3d5 4s 3I5 - 3s2 3p6 3d5 4p 3G5
1143.6700    7.19e+09 Fe III         4.5   3s2 3p6 3d6 3D1 - 3s2 3p6 3d5 4p 3F2
1143.7321    3.23e+06 Fe III         4.4   3s2 3p6 3d5 4s 7S3 - 3s2 3p6 3d5 4p 5D4
1143.8810    4.02e+07 S III          4.7   3s2.3p2 1D2 - 3s.3p3 3P2
1143.9030    1.15e+06 Ne V           5.6   2s 2p2 3p 3S1 - 2s2 2p 4p 3P2
1143.9750    4.97e+07 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (2P)4s (1P)4p 2D3/2
1144.0800    5.37e+05 Cr II          4.0   3d5 4G5/2 - 3d3 (2H)4s (1H)4p 2G7/2
1144.1281    6.37e+05 Cr II          4.1   3d5 2D5/2 - 3d3 (2F)4s (3F)4p 4D7/2
1144.1550    1.03e+07 Cr II          4.0   3d5 4G7/2 - 3d3 (2H)4s (1H)4p 2G7/2
1144.1740    8.54e+05 Cr II          4.0   3d5 4G9/2 - 3d3 (2H)4s (1H)4p 2G7/2
1144.2830    2.62e+05 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (2D)4s (1D)4p 2F5/2
1144.3090    1.18e+10 Si III         4.8   3p2 3P2 - 3p 3d 3D3
1144.3130    2.18e+06 Fe III         4.5   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4p 5P3
1144.4760    9.83e+07 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 5D1
1144.5460    4.50e+06 N III          5.0   2p3 2P3/2 - 2s2 4d 2D5/2
1144.6219    4.85e+09 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 1H5
1144.6930    4.30e+06 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 5D2
1144.7520    4.37e+05 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (2D)4s (1D)4p 2F7/2
1144.8370    6.77e+06 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 3F3
1144.8600    7.67e+06 Fe III         4.6   3s2 3p6 3d5 4s 3I5 - 3s2 3p6 3d5 4p 3G4
1144.9060    2.57e+06 N III          5.0   2p3 2P1/2 - 2s2 4d 2D3/2
1144.9590    3.40e+09 Si III         4.8   3p2 3P2 - 3p 3d 3D2
1144.9630    5.06e+05 N III          5.0   2p3 2P3/2 - 2s2 4d 2D3/2
